episode,episode_reward,average_rate_e2e,average_rate_HR,average_rate_RL,average_snr_HR,average_snr_RL,outage_count,constraint_violation_count,trajectory_length,actor_loss,critic_loss,q1_mean,q2_mean,replay_buffer_size,exploration_noise
1,143.23261450214065,1740224.1963543252,3480448.3927086503,14310652.948298752,10.161777290568198,20786.937847476227,0,0,100,,,,,100,0.0995
2,155.96057552569306,1851086.469270603,3702172.938541206,13798508.179065816,12.38908383694207,15467.761671419932,0,0,100,,,,,200,0.09900250000000001
3,143.1642520235558,1741510.473915666,3483020.947831332,14502439.97934025,10.181430974866265,23681.440410822983,0,0,100,,,,,300,0.0985074875
4,141.58323354283448,1733455.4298817145,3466910.859763429,15149199.354567088,10.058238279047366,37420.366176335345,0,0,100,,,,,400,0.09801495006250001
5,143.1479636096702,1743300.3584335407,3486600.7168670814,14661220.859272618,10.209206359191917,26295.685625736514,0,0,100,,,,,500,0.09752487531218751
6,142.58226764676292,1738486.5882312031,3476973.1764624063,14729649.423702776,10.134869113619047,27914.042804533095,0,0,100,,,,,600,0.09703725093562657
7,158.60713694346603,1879566.600207105,3759133.20041421,14099097.859700646,13.068550812192388,18219.61620138333,0,0,100,,,,,700,0.09655206468094843
8,143.24824680911425,1739068.6453872607,3478137.2907745214,14211160.191656958,10.144046023557822,19246.800021267645,0,0,100,,,,,800,0.09606930435754368
9,141.8162813673639,1734235.4072273988,3468470.8144547977,15030959.346985128,10.06951113589813,33975.93512484874,0,0,100,,,,,900,0.09558895783575597
10,142.32613639597434,1738725.4542117745,3477450.908423549,14986122.927306075,10.138769645944501,32748.44999569038,0,0,100,,3.6861236095428467,0.16227158904075623,0.10350879281759262,1000,0.09511101304657718
11,154.11959765370642,1833345.263664398,3666690.527328796,13907834.893570518,13.593745710147491,16175.614059250829,0,0,100,-0.2455325871706009,2.296886444091797,0.45856329798698425,0.4341035783290863,1100,0.09463545798134429
12,208.87184263610595,2594240.4760516537,5188480.9521033075,13213792.715887897,93.3145154097047,11998.383433663312,0,28,100,,1.5139636993408203,0.8109284043312073,0.7286121249198914,1200,0.09416228069143756
13,191.91198314923585,2215887.762678681,4431775.525357362,13523325.303516405,41.575824937101586,13338.341122394293,0,4,100,-0.5689638257026672,1.2371494770050049,1.19374680519104,1.046830415725708,1300,0.09369146928798038
14,225.082334799907,2760847.9913696526,5521695.982739305,13033837.583877685,108.85020490635097,10598.099098572327,0,30,100,,1.2850756645202637,1.3435370922088623,1.2752294540405273,1400,0.09322301194154048
15,181.9879094857073,2087659.4523382473,4175318.9046764947,13644261.279752256,26.63210600921382,14073.340467862643,0,0,100,-0.9703906178474426,1.3636199235916138,1.513435959815979,1.5214459896087646,1500,0.09275689688183278
16,245.44204676646535,3049858.4571256894,6099716.914251379,12773732.396647206,152.7713013326606,9216.591743100036,0,41,100,,1.6383213996887207,1.734971523284912,1.6713801622390747,1600,0.09229311239742362
17,240.83279500355172,2959974.60801495,5919949.2160299,12810111.456324248,132.43375087908151,8936.668878209928,0,36,100,-1.2315118312835693,1.4635744094848633,1.7315503358840942,1.6570829153060913,1700,0.0918316468354365
18,248.99073154258886,3082056.2931904723,6164112.586380945,12723787.762163956,154.53883381891444,8675.448357163661,0,41,100,,1.5671970844268799,1.8278530836105347,1.7975735664367676,1800,0.09137248860125932
19,256.51605170744034,3224075.74599307,6448151.49198614,12569067.879625345,167.73641384350455,7732.052329161412,0,49,100,-1.331067442893982,1.5557397603988647,1.812043309211731,1.8120280504226685,1900,0.09091562615825302
20,258.0745308501274,3248025.1524446667,6496050.304889333,12544183.618812686,176.286110645147,7595.271082297324,0,50,100,,1.515555739402771,1.8092129230499268,1.820612907409668,2000,0.09046104802746176
21,249.39796125267193,3075771.5479719318,6151543.0959438635,12701343.108854825,150.2271692134558,8395.902287208657,0,40,100,-1.3669157028198242,1.5182619094848633,1.643921971321106,1.6898143291473389,2100,0.09000874278732444
22,270.36233581990143,3389509.686328324,6779019.372656648,12400836.917380398,207.77965468118978,6924.213235926328,0,53,100,,1.5513577461242676,1.5914833545684814,1.637099266052246,2200,0.08955869907338782
23,269.9190682091943,3393826.647995965,6787653.29599193,12406299.94689352,197.1046340093969,6816.416778223262,0,54,100,-1.5303934812545776,1.0632461309432983,1.5757519006729126,1.6066962480545044,2300,0.08911090557802087
24,274.7044313785602,3475190.52697224,6950381.05394448,12326512.621877132,216.21263797121264,6531.854150193611,0,58,100,,1.0570801496505737,1.555045485496521,1.5783897638320923,2400,0.08866535105013076
25,276.6719373200722,3483760.832477903,6967521.664955806,12309304.548228713,216.67079117656326,6346.168106015663,0,57,100,-1.7999347448349,1.3438305854797363,1.5756666660308838,1.5662802457809448,2500,0.08822202429488012
26,283.37990504896015,3601220.512594325,7202441.02518865,12190078.76280509,239.40865160897908,5779.784000877818,0,63,100,,1.1063666343688965,1.641544222831726,1.6081323623657227,2600,0.08778091417340572
27,284.822778682901,3614400.8059732234,7228801.611946447,12175876.420261066,243.04021774695363,5724.08001825817,0,63,100,-2.244992733001709,1.1424793004989624,1.7720924615859985,1.7263331413269043,2700,0.0873420096025387
28,290.8029740907586,3707115.788258853,7414231.576517706,12090466.422770934,268.36732210060853,5493.850388763064,0,67,100,,1.0160329341888428,1.7984987497329712,1.7269963026046753,2800,0.086905299554526
29,290.3371444012665,3684106.1780007887,7368212.356001577,12105330.2325153,262.0497391387442,5469.945975207066,0,65,100,-2.44882869720459,1.280315637588501,1.8758594989776611,1.8085989952087402,2900,0.08647077305675337
30,294.68670660098377,3752468.0282719643,7504936.056543929,12040007.445270633,277.9256966290656,5241.024355170919,0,68,100,,1.3443820476531982,2.219240665435791,2.155848264694214,3000,0.0860384191914696
31,295.7420384891009,3780134.1037049936,7560268.207409987,12012550.479060847,278.13126565811996,5013.322159837032,0,70,100,-2.7044036388397217,0.91310054063797,2.1760413646698,2.14142107963562,3100,0.08560822709551225
32,296.5193416982739,3787773.369179127,7575546.738358254,12005998.539100254,284.36084828055914,5071.102223287146,0,70,100,,1.094597339630127,1.9346355199813843,1.9269752502441406,3200,0.08518018596003468
33,296.6799493184325,3798318.7368990313,7596637.473798063,11991972.662870927,284.5362934474179,4962.123532316176,0,71,100,-2.5812597274780273,0.9421019554138184,2.0196213722229004,2.052818536758423,3300,0.08475428503023451
34,300.8588269066977,3846644.390609957,7693288.781219914,11944892.420513067,297.9251197610604,4802.389538431449,0,72,100,,1.1850922107696533,2.0615193843841553,2.1246891021728516,3400,0.08433051360508334
35,303.12768893535775,3858092.0573824425,7716184.114764885,11936158.669278758,300.61083021191456,4764.831383602831,0,71,100,-2.699885845184326,0.8371177911758423,1.954642653465271,2.0010764598846436,3500,0.08390886103705793
36,304.46079123693,3889207.121283138,7778414.242566276,11900957.019351322,308.9362740909013,4628.2042504076635,0,73,100,,1.1019952297210693,1.9154636859893799,1.9432580471038818,3600,0.08348931673187264
37,303.134054451124,3876846.52443665,7753693.0488733,11918108.566091992,305.0002173697831,4705.017075729095,0,73,100,-2.9813477993011475,1.0395159721374512,2.099623918533325,2.1063849925994873,3700,0.08307187014821328
38,304.4613720077442,3907884.7219017376,7815769.443803475,11881820.223748181,313.13970987450983,4559.698494713877,0,75,100,,0.9626806974411011,2.148871421813965,2.1621718406677246,3800,0.08265651079747222
39,304.8490490458602,3911442.7412190335,7822885.482438067,11882980.03665667,313.252900610464,4569.8670586287635,0,75,100,-3.242704391479492,1.1109695434570312,2.1401896476745605,2.120457410812378,3900,0.08224322824348486
40,305.48530232342955,3935870.375957359,7871740.751914718,11855259.953691006,317.7007959202403,4428.522205950157,0,77,100,,0.9028871059417725,2.3940324783325195,2.368506908416748,4000,0.08183201210226744
41,305.6770302227012,3919211.9047072995,7838423.809414599,11873900.313937936,315.1579937664802,4524.445238053648,0,75,100,-3.451303720474243,0.8243374824523926,2.4774794578552246,2.4538815021514893,4100,0.0814228520417561
42,306.319924036061,3943716.7617983622,7887433.5235967245,11848130.412381906,321.26965951470885,4433.5961895182,0,77,100,,0.8620418310165405,2.496755838394165,2.500063419342041,4200,0.08101573778154732
43,307.3962339932274,3953781.0604849644,7907562.120969929,11840781.945262557,323.2275650523062,4399.127748703504,0,77,100,-3.328065872192383,0.6952353715896606,2.4992260932922363,2.509528875350952,4300,0.08061065909263958
44,308.7129641008234,3965854.381621354,7931708.763242708,11826954.631208068,328.04732709311037,4372.934116490632,0,77,100,,0.9551260471343994,2.3691015243530273,2.4001975059509277,4400,0.08020760579717638
45,308.9169244606377,3967964.0596678164,7935928.119335633,11826964.8091112,329.3523561583728,4387.180116454111,0,77,100,-3.269758701324463,0.6920697689056396,2.2721598148345947,2.3116164207458496,4500,0.0798065677681905
46,309.4483974192717,3982099.5404563337,7964199.080912667,11812586.529878743,332.7718013988292,4339.657075355978,0,78,100,,1.0017359256744385,2.1736538410186768,2.2124998569488525,4600,0.07940753492934956
47,309.3554076091757,3971812.3753373222,7943624.7506746445,11827607.439234382,329.6607306222992,4399.90904532334,0,77,100,-3.418147087097168,1.0127809047698975,2.287534475326538,2.324198007583618,4700,0.07901049725470281
48,308.22987266434217,3970844.81031645,7941689.6206329,11824089.493024344,331.05434306271195,4401.7117784867405,0,78,100,,0.855928897857666,2.428910732269287,2.4415462017059326,4800,0.0786154447684293
49,309.3150712728368,3971506.594228157,7943013.188456314,11824517.771779098,329.93274356591814,4384.3574411288255,0,77,100,-3.678539514541626,0.808351993560791,2.358614921569824,2.36989164352417,4900,0.07822236754458715
50,311.1252806389999,3988282.533963843,7976565.067927686,11807337.073233964,335.84585670099943,4333.6646420011975,0,77,100,,0.9141955971717834,2.7616684436798096,2.744668483734131,5000,0.07783125570686422
51,309.1649708338595,3979454.2287248992,7958908.4574497985,11813885.503776738,333.6999026458483,4369.214595803092,0,78,100,-3.597137928009033,0.8642985820770264,2.781750440597534,2.7623634338378906,5100,0.0774420994283299
52,309.53470806297116,3982696.205800906,7965392.411601812,11813048.312066829,333.87109492109863,4363.530259823581,0,78,100,,0.9735562205314636,2.4884700775146484,2.466388702392578,5200,0.07705488893118825
53,309.4222294579781,3981822.0202195006,7963644.040439001,11812258.534092402,334.4785145176839,4355.975715129492,0,78,100,-3.463282346725464,0.9961999654769897,2.5892350673675537,2.6020522117614746,5300,0.07666961448653231
54,308.9664225563024,3977521.2699684864,7955042.539936973,11819085.746163584,334.25880297604164,4417.678380086832,0,78,100,,0.7021548748016357,2.6685266494750977,2.6913228034973145,5400,0.07628626641409965
55,309.66156853753705,3993166.6563483346,7986333.312696669,11803030.276281292,336.389407414855,4320.359125531058,0,79,100,-3.6120004653930664,0.5567484498023987,2.5349013805389404,2.5562455654144287,5500,0.07590483508202915
56,307.92338006544355,3967862.4575012852,7935724.9150025705,11828846.216530845,332.1990414972944,4466.895017668295,0,78,100,,0.6934347152709961,2.7707839012145996,2.789989948272705,5600,0.075525310906619
57,310.0991948227385,3987927.620466885,7975855.24093377,11806559.270221427,336.4830598045278,4342.631122588747,0,78,100,-3.628148317337036,0.6665109395980835,2.7086598873138428,2.7314934730529785,5700,0.07514768435208591
58,308.1038153340674,3969456.8311204556,7938913.662240911,11825376.498383624,333.25689046632675,4448.76856502635,0,78,100,,0.6977766752243042,2.653111457824707,2.649549961090088,5800,0.07477194593032548
59,309.85169416316467,3985631.5768486746,7971263.153697349,11811158.501034938,335.74204911770505,4366.279006460457,0,78,100,-3.6940596103668213,0.8597351312637329,2.522425889968872,2.501086473464966,5900,0.07439808620067385
60,308.32513418296554,3971228.9465325833,7942457.893065167,11822423.637179267,331.6127915260189,4392.272321617901,0,78,100,,0.5730845928192139,2.672403335571289,2.6627707481384277,6000,0.07402609576967048
61,309.25708055066065,3979897.695278098,7959795.390556196,11818618.078201983,334.07122031725726,4413.062786693816,0,78,100,-3.728419542312622,0.7778887748718262,2.657036781311035,2.668032169342041,6100,0.07365596529082213
62,309.49261701594054,3982095.2189239664,7964190.437847933,11816174.894702742,335.57314347568223,4404.530717399058,0,78,100,,0.5633821487426758,2.684588670730591,2.7067174911499023,6200,0.07328768546436802
63,309.0397673332175,3978009.3016167386,7956018.603233477,11818117.988835746,334.24648130829337,4409.882178139302,0,78,100,-3.818516969680786,0.7145434617996216,2.7850418090820312,2.806011915206909,6300,0.07292124703704618
64,308.29350640415163,3970857.392649962,7941714.785299924,11827604.068148224,332.781109243845,4466.700055568177,0,78,100,,0.5641992092132568,2.841677665710449,2.8638269901275635,6400,0.07255664080186094
65,308.1323490322004,3969364.466347839,7938728.932695678,11826073.484511578,332.1477103611448,4438.804726385937,0,78,100,-3.7744193077087402,0.5113471746444702,2.765486240386963,2.760765552520752,6500,0.07219385759785164
66,308.30540448656205,3970887.7027931046,7941775.405586209,11825041.55229059,331.1792590900166,4407.345015026721,0,78,100,,0.5763112306594849,2.770643711090088,2.7606256008148193,6600,0.07183288830986238
67,308.50236820679356,3963518.1664165175,7927036.332833035,11832639.358055748,330.1391581123998,4460.074927698865,0,77,100,-3.842787265777588,0.5395934581756592,2.6067252159118652,2.596557378768921,6700,0.07147372386831308
68,308.48939787149686,3963200.5805499316,7926401.161099863,11832322.496122545,330.5637152589071,4454.420593876068,0,77,100,,0.6733992099761963,2.8452134132385254,2.8453731536865234,6800,0.07111635524897152
69,307.36086906177684,3962090.731687904,7924181.463375808,11833773.858449074,328.131983152615,4431.851694842981,0,78,100,-3.941945791244507,0.5044468641281128,2.9357199668884277,2.9527056217193604,6900,0.07076077347272666
70,307.9117367725221,3957719.600785125,7915439.20157025,11840774.83516518,328.3576207471748,4487.863415402487,0,77,100,,0.6510071754455566,2.811379909515381,2.832636594772339,7000,0.07040696960536302
71,307.98198238701474,3958481.774948156,7916963.549896312,11838279.378906857,327.6076949031815,4457.637394545647,0,77,100,-3.945528507232666,0.5510064363479614,2.834642171859741,2.8420543670654297,7100,0.0700549347573362
72,305.8803203189251,3948203.0297093345,7896406.059418669,11849137.627707612,324.5198155249255,4501.094352553596,0,78,100,,0.7329114079475403,2.6598029136657715,2.670269250869751,7200,0.06970466008354953
73,305.96984279762216,3939778.1345409844,7879556.269081969,11859289.273117358,322.39049624369113,4548.100133142071,0,77,100,-3.9462978839874268,0.5526272058486938,2.766029119491577,2.7669968605041504,7300,0.06935613678313178
74,304.50393479783725,3935399.2192656463,7870798.438531293,11862323.69658025,320.9958056674718,4556.869605522378,0,78,100,,0.7744424343109131,2.7305948734283447,2.7155814170837402,7400,0.06900935609921612
75,306.15769727315416,3941365.6345444424,7882731.269088885,11855305.902690599,323.82270951867025,4540.169042077818,0,77,100,-4.058975696563721,0.5733935832977295,2.7078402042388916,2.704143762588501,7500,0.06866430931872003
76,305.94871758020815,3939459.6790555227,7878919.358111045,11862327.278574765,322.3841044860874,4568.577257574887,0,77,100,,0.5063791871070862,2.8201026916503906,2.8242602348327637,7600,0.06832098777212643
77,304.85958950049434,3929369.3692410644,7858738.738482129,11867793.07254694,320.2035667727043,4580.408767257008,0,77,100,-4.068056106567383,0.4882201552391052,2.9171535968780518,2.9342799186706543,7700,0.0679793828332658
78,305.32650979190726,3933423.0754009974,7866846.150801995,11866888.050220592,318.5338188662747,4541.676599281163,0,77,100,,0.5855399966239929,2.8354058265686035,2.851626396179199,7800,0.06763948591909946
79,305.44736205719704,3934737.1150148455,7869474.230029691,11861939.40371865,319.81766269974855,4519.984592925819,0,77,100,-4.17987060546875,0.6277234554290771,2.7551465034484863,2.7704319953918457,7900,0.06730128848950397
80,303.69913569900655,3918475.0986114,7836950.1972228,11878973.096570441,314.8868341230419,4580.202451146474,0,77,100,,0.3985818326473236,2.9366140365600586,2.9399514198303223,8000,0.06696478204705644
81,303.1580450160098,3913436.5315212337,7826873.063042467,11886137.939396322,312.87234782143537,4615.949745493217,0,77,100,-4.197443008422852,0.5276064872741699,2.7851665019989014,2.7897722721099854,8100,0.06662995813682115
82,302.04209474980877,3903184.2450958663,7806368.4901917325,11896745.429294534,308.3644572836305,4629.763370430381,0,77,100,,0.4553719162940979,2.995633125305176,2.996483087539673,8200,0.06629680834613705
83,302.3389216734633,3905853.9987127716,7811707.997425543,11894311.075884655,309.94909850550624,4627.673199974206,0,77,100,-4.118659019470215,0.5994806289672852,2.7847464084625244,2.777348756790161,8300,0.06596532430440637
84,300.3318454680389,3887232.073181407,7774464.146362814,11914617.062580304,303.2720943742526,4691.662253288413,0,77,100,,0.628926694393158,2.996948003768921,3.0008413791656494,8400,0.06563549768288433
85,302.28126578878204,3905105.3642394347,7810210.728478869,11894872.879711933,308.926015423407,4614.675392026084,0,77,100,-4.211122989654541,0.40769410133361816,2.9385826587677,2.952333450317383,8500,0.06530732019446991
86,298.29004841529616,3868318.818730308,7736637.637460616,11931517.395851042,297.51987128136625,4731.819447032919,0,77,100,,0.6133216619491577,2.8627259731292725,2.8779194355010986,8600,0.06498078359349757
87,299.27642341964946,3877566.412619697,7755132.825239394,11927302.493619917,298.61906344156944,4722.488134537193,0,77,100,-4.358343124389648,0.6601714491844177,2.9437267780303955,2.9503509998321533,8700,0.06465587967553008
88,298.75499999208614,3872544.1448173197,7745088.289634639,11932026.504835451,295.0725838267659,4696.986879272081,0,77,100,,0.5252954959869385,2.936920404434204,2.931398868560791,8800,0.06433260027715243
89,298.57455669796025,3870953.4123270237,7741906.824654047,11936675.735041497,294.7150682312343,4725.740933385978,0,77,100,-4.256046772003174,0.3785895109176636,3.053140640258789,3.0353548526763916,8900,0.06401093727576666
90,296.4229629462067,3850982.569888983,7701965.139777966,11957500.888418315,286.1490799225873,4758.147475888999,0,77,100,,0.5220141410827637,2.9651193618774414,2.951462507247925,9000,0.06369088258938783
91,297.85116229196996,3864042.6554053044,7728085.310810609,11943424.713740284,290.6283794109581,4712.244062454243,0,77,100,-4.280036926269531,0.5287443995475769,2.951462984085083,2.9503769874572754,9100,0.0633724281764409
