method,scenario_id,step,q_R_x,q_R_y,q_R_z,rate_HR,rate_RL,rate_e2e,reward,constraint_violation,rate_bps,rate_mbps,source_file,source_stage,git_commit,source_code_hash
TD3,eval_0,80,1000,1000,50,7788294.19896,15165214.8255,3894147.09948,2.72445444516,1,3894147.09948,3.89414709948,results/phase4/algorithms and fixed Phase 4 eval_0 scenario,phase5,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
TD3,eval_0,81,1000,1000,50,7788294.19896,15165214.8255,3894147.09948,2.72445444578,1,3894147.09948,3.89414709948,results/phase4/algorithms and fixed Phase 4 eval_0 scenario,phase5,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
TD3,eval_0,82,1000,1000,50,7788294.19896,15165214.8255,3894147.09948,2.72445444487,1,3894147.09948,3.89414709948,results/phase4/algorithms and fixed Phase 4 eval_0 scenario,phase5,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
TD3,eval_0,83,1000,1000,50,7788294.19896,15165214.8255,3894147.09948,2.72445444446,1,3894147.09948,3.89414709948,results/phase4/algorithms and fixed Phase 4 eval_0 scenario,phase5,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
TD3,eval_0,84,1000,1000,50,7788294.19896,15165214.8255,3894147.09948,2.72445444429,1,3894147.09948,3.89414709948,results/phase4/algorithms and fixed Phase 4 eval_0 scenario,phase5,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
TD3,eval_0,85,1000,1000,50,7788294.19896,15165214.8255,3894147.09948,2.72445444549,1,3894147.09948,3.89414709948,results/phase4/algorithms and fixed Phase 4 eval_0 scenario,phase5,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
TD3,eval_0,86,1000,1000,50,7788294.19896,15165214.8255,3894147.09948,2.72445444457,1,3894147.09948,3.89414709948,results/phase4/algorithms and fixed Phase 4 eval_0 scenario,phase5,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
TD3,eval_0,87,1000,1000,50,7788294.19896,15165214.8255,3894147.09948,2.72445444419,1,3894147.09948,3.89414709948,results/phase4/algorithms and fixed Phase 4 eval_0 scenario,phase5,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
TD3,eval_0,88,1000,1000,50,7788294.19896,15165214.8255,3894147.09948,2.72445444561,1,3894147.09948,3.89414709948,results/phase4/algorithms and fixed Phase 4 eval_0 scenario,phase5,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
TD3,eval_0,89,1000,1000,50,7788294.19896,15165214.8255,3894147.09948,2.72445444512,1,3894147.09948,3.89414709948,results/phase4/algorithms and fixed Phase 4 eval_0 scenario,phase5,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
TD3,eval_0,90,1000,1000,50,7788294.19896,15165214.8255,3894147.09948,2.72445444485,1,3894147.09948,3.89414709948,results/phase4/algorithms and fixed Phase 4 eval_0 scenario,phase5,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
TD3,eval_0,91,1000,1000,50,7788294.19896,15165214.8255,3894147.09948,2.72445444494,1,3894147.09948,3.89414709948,results/phase4/algorithms and fixed Phase 4 eval_0 scenario,phase5,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
TD3,eval_0,92,1000,1000,50,7788294.19896,15165214.8255,3894147.09948,2.72445444434,1,3894147.09948,3.89414709948,results/phase4/algorithms and fixed Phase 4 eval_0 scenario,phase5,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
TD3,eval_0,93,1000,1000,50,7788294.19896,15165214.8255,3894147.09948,2.72445444487,1,3894147.09948,3.89414709948,results/phase4/algorithms and fixed Phase 4 eval_0 scenario,phase5,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
TD3,eval_0,94,1000,1000,50,7788294.19896,15165214.8255,3894147.09948,2.7244544444,1,3894147.09948,3.89414709948,results/phase4/algorithms and fixed Phase 4 eval_0 scenario,phase5,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
TD3,eval_0,95,1000,1000,50,7788294.19896,15165214.8255,3894147.09948,2.72445444464,1,3894147.09948,3.89414709948,results/phase4/algorithms and fixed Phase 4 eval_0 scenario,phase5,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
TD3,eval_0,96,1000,1000,50,7788294.19896,15165214.8255,3894147.09948,2.72445444485,1,3894147.09948,3.89414709948,results/phase4/algorithms and fixed Phase 4 eval_0 scenario,phase5,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
TD3,eval_0,97,1000,1000,50,7788294.19896,15165214.8255,3894147.09948,2.72445444501,1,3894147.09948,3.89414709948,results/phase4/algorithms and fixed Phase 4 eval_0 scenario,phase5,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
TD3,eval_0,98,1000,1000,50,7788294.19896,15165214.8255,3894147.09948,2.72445444544,1,3894147.09948,3.89414709948,results/phase4/algorithms and fixed Phase 4 eval_0 scenario,phase5,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
TD3,eval_0,99,1000,1000,50,7788294.19896,15165214.8255,3894147.09948,2.72445444491,1,3894147.09948,3.89414709948,results/phase4/algorithms and fixed Phase 4 eval_0 scenario,phase5,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
TD3,eval_0,100,1000,1000,50,7788294.19896,15165214.8255,3894147.09948,2.72445444419,1,3894147.09948,3.89414709948,results/phase4/algorithms and fixed Phase 4 eval_0 scenario,phase5,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
DDPG,eval_0,1,507.640759468,499.731871188,196.562758923,3480593.96873,13823591.7297,1740296.98436,1.44073604412,0,1740296.98436,1.74029698436,results/phase4/algorithms and fixed Phase 4 eval_0 scenario,phase5,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
DDPG,eval_0,2,515.148204327,499.636747301,193.311357975,3468549.90062,13872389.3184,1734274.95031,1.43362640519,0,1734274.95031,1.73427495031,results/phase4/algorithms and fixed Phase 4 eval_0 scenario,phase5,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
DDPG,eval_0,3,522.590089798,499.739678122,190.230900288,3456936.4002,13921118.7778,1728468.2001,1.42674477516,0,1728468.2001,1.7284682001,results/phase4/algorithms and fixed Phase 4 eval_0 scenario,phase5,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
DDPG,eval_0,4,529.99775362,500.035779454,187.341416597,3445823.09662,13969871.4806,1722911.54831,1.42013579092,0,1722911.54831,1.72291154831,results/phase4/algorithms and fixed Phase 4 eval_0 scenario,phase5,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
DDPG,eval_0,5,537.391676903,500.520169593,184.641567707,3435200.03077,14018787.6601,1717600.01538,1.41379270054,0,1717600.01538,1.71760001538,results/phase4/algorithms and fixed Phase 4 eval_0 scenario,phase5,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
DDPG,eval_0,6,544.76043129,501.212145068,182.104951143,3424972.39296,14068102.3483,1712486.19648,1.40766426657,0,1712486.19648,1.71248619648,results/phase4/algorithms and fixed Phase 4 eval_0 scenario,phase5,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
DDPG,eval_0,7,552.062664986,502.066539623,179.703421116,3415048.82833,14117570.3534,1707524.41416,1.40170879634,0,1707524.41416,1.70752441416,results/phase4/algorithms and fixed Phase 4 eval_0 scenario,phase5,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
DDPG,eval_0,8,559.279931068,503.08546827,177.448603153,3405476.66591,14167112.738,1702738.33296,1.39595103181,0,1702738.33296,1.70273833296,results/phase4/algorithms and fixed Phase 4 eval_0 scenario,phase5,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
DDPG,eval_0,9,566.411252022,504.275623299,175.346125126,3396278.25004,14216787.4105,1698139.12502,1.39039940535,0,1698139.12502,1.69813912502,results/phase4/algorithms and fixed Phase 4 eval_0 scenario,phase5,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
DDPG,eval_0,10,573.47905302,505.586277224,173.387938261,3387421.98261,14266480.5096,1693710.99131,1.38503543007,0,1693710.99131,1.69371099131,results/phase4/algorithms and fixed Phase 4 eval_0 scenario,phase5,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
DDPG,eval_0,11,580.453863144,507.017277934,171.56479907,3378886.66048,14316123.8265,1689443.33024,1.37985451385,0,1689443.33024,1.68944333024,results/phase4/algorithms and fixed Phase 4 eval_0 scenario,phase5,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
DDPG,eval_0,12,587.339779854,508.568926312,169.87499094,3370668.01857,14365773.6797,1685334.00929,1.3748491731,0,1685334.00929,1.68533400929,results/phase4/algorithms and fixed Phase 4 eval_0 scenario,phase5,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
DDPG,eval_0,13,594.106650829,510.197721101,168.312399983,3362761.08429,14415060.6039,1681380.54214,1.37002653387,0,1681380.54214,1.68138054214,results/phase4/algorithms and fixed Phase 4 eval_0 scenario,phase5,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
DDPG,eval_0,14,600.734296322,511.910964824,166.867399335,3355146.5666,14463991.2631,1677573.2833,1.36537273374,0,1677573.2833,1.6775732833,results/phase4/algorithms and fixed Phase 4 eval_0 scenario,phase5,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
DDPG,eval_0,15,607.195463657,513.755215265,165.477581382,3347629.86321,14513067.1661,1673814.9316,1.3607741037,0,1673814.9316,1.6738149316,results/phase4/algorithms and fixed Phase 4 eval_0 scenario,phase5,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
DDPG,eval_0,16,613.455131054,515.737576105,164.110857248,3340128.29191,14562374.9108,1670064.14596,1.35618758952,0,1670064.14596,1.67006414596,results/phase4/algorithms and fixed Phase 4 eval_0 scenario,phase5,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
DDPG,eval_0,17,619.484678745,517.870874979,162.748842239,3332605.35557,14612019.8375,1666302.67778,1.35159113769,0,1666302.67778,1.66630267778,results/phase4/algorithms and fixed Phase 4 eval_0 scenario,phase5,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
DDPG,eval_0,18,625.268188477,520.159161426,161.395423055,3325095.04112,14662007.6325,1662547.52056,1.34700230853,0,1662547.52056,1.66254752056,results/phase4/algorithms and fixed Phase 4 eval_0 scenario,phase5,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
DDPG,eval_0,19,630.777873516,522.514155723,160.06360817,3317675.58781,14711550.8177,1658837.79391,1.34247755512,0,1658837.79391,1.65883779391,results/phase4/algorithms and fixed Phase 4 eval_0 scenario,phase5,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
DDPG,eval_0,20,636.034953117,524.89450369,158.738813877,3310306.52679,14760526.7476,1655153.26339,1.33798773482,0,1655153.26339,1.65515326339,results/phase4/algorithms and fixed Phase 4 eval_0 scenario,phase5,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
DDPG,eval_0,21,641.048442364,527.251342632,157.43044138,3303033.40594,14808552.4256,1651516.70297,1.33356398433,0,1651516.70297,1.65151670297,results/phase4/algorithms and fixed Phase 4 eval_0 scenario,phase5,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
DDPG,eval_0,22,645.819386959,529.553552963,156.137043238,3295868.2422,14855372.3551,1647934.1211,1.32921489691,0,1647934.1211,1.6479341211,results/phase4/algorithms and fixed Phase 4 eval_0 scenario,phase5,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
DDPG,eval_0,23,650.382179737,531.784446575,154.857594728,3288803.3269,14900981.4597,1644401.66345,1.32493229481,0,1644401.66345,1.64440166345,results/phase4/algorithms and fixed Phase 4 eval_0 scenario,phase5,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
DDPG,eval_0,24,654.800122738,533.977682211,153.612293005,3281873.88514,14945812.479,1640936.94257,1.32072699523,0,1640936.94257,1.64093694257,results/phase4/algorithms and fixed Phase 4 eval_0 scenario,phase5,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
DDPG,eval_0,25,659.106908798,536.144376375,152.398711801,3275056.87528,14990104.2943,1637528.43764,1.31658749294,0,1637528.43764,1.63752843764,results/phase4/algorithms and fixed Phase 4 eval_0 scenario,phase5,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
DDPG,eval_0,26,663.308096409,538.311012127,151.198309541,3268290.18877,15034190.9537,1634145.09438,1.31247812321,0,1634145.09438,1.63414509438,results/phase4/algorithms and fixed Phase 4 eval_0 scenario,phase5,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
DDPG,eval_0,27,667.436743736,540.468151905,149.989784002,3261490.55419,15078245.2378,1630745.27709,1.30835106146,0,1630745.27709,1.63074527709,results/phase4/algorithms and fixed Phase 4 eval_0 scenario,phase5,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
DDPG,eval_0,28,671.501760483,542.606249668,148.821940422,3254814.19115,15121962.9551,1627407.09557,1.30429811404,0,1627407.09557,1.62740709557,results/phase4/algorithms and fixed Phase 4 eval_0 scenario,phase5,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
DDPG,eval_0,29,675.50279665,544.741090633,147.699459553,3248275.79831,15165449.7713,1624137.89916,1.30032477906,0,1624137.89916,1.62413789916,results/phase4/algorithms and fixed Phase 4 eval_0 scenario,phase5,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
DDPG,eval_0,30,679.456775427,546.923874237,146.621786356,3241854.9734,15209261.5622,1620927.4867,1.29641155185,0,1620927.4867,1.6209274867,results/phase4/algorithms and fixed Phase 4 eval_0 scenario,phase5,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
DDPG,eval_0,31,683.353414536,549.175131895,145.562004209,3235469.66121,15253709.4726,1617734.83061,1.29251368683,0,1617734.83061,1.61773483061,results/phase4/algorithms and fixed Phase 4 eval_0 scenario,phase5,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
DDPG,eval_0,32,687.190241337,551.502354242,144.529813409,3229151.35789,15298840.1207,1614575.67895,1.28864867232,0,1614575.67895,1.61457567895,results/phase4/algorithms and fixed Phase 4 eval_0 scenario,phase5,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
DDPG,eval_0,33,690.976300955,553.915969707,143.534604669,3271445.20613,15344788.7135,1635722.60307,1.31124187535,0,1635722.60307,1.63572260307,results/phase4/algorithms and fixed Phase 4 eval_0 scenario,phase5,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
DDPG,eval_0,34,694.737409353,556.531607248,142.626013339,3366545.96848,15392633.1747,1683272.98424,1.36251611618,0,1683272.98424,1.68327298424,results/phase4/algorithms and fixed Phase 4 eval_0 scenario,phase5,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
DDPG,eval_0,35,698.401924372,559.490700342,141.899174988,3461801.1681,15443130.4383,1730900.58405,1.41378975423,0,1730900.58405,1.73090058405,results/phase4/algorithms and fixed Phase 4 eval_0 scenario,phase5,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
DDPG,eval_0,36,702.120638371,562.640576221,141.225335896,3558501.00883,15496200.1864,1779250.50441,1.46576032454,0,1779250.50441,1.77925050441,results/phase4/algorithms and fixed Phase 4 eval_0 scenario,phase5,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
DDPG,eval_0,37,705.978752375,565.917254545,140.405763984,3656170.42409,15552735.2131,1828085.21204,1.5181595362,0,1828085.21204,1.82808521204,results/phase4/algorithms and fixed Phase 4 eval_0 scenario,phase5,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
DDPG,eval_0,38,710.212297201,569.24624715,139.32896018,3757976.02073,15613680.9432,1878988.01036,1.57267988943,0,1878988.01036,1.87898801036,results/phase4/algorithms and fixed Phase 4 eval_0 scenario,phase5,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
DDPG,eval_0,39,714.757872343,572.826592304,138.044410706,3863860.71662,15680811.6253,1931930.35831,1.62927285517,0,1931930.35831,1.93193035831,results/phase4/algorithms and fixed Phase 4 eval_0 scenario,phase5,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
DDPG,eval_0,40,719.61936307,576.639325477,136.672918081,3974376.98333,15753451.3701,1987188.49166,1.68824841163,0,1987188.49166,1.98718849166,results/phase4/algorithms and fixed Phase 4 eval_0 scenario,phase5,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
DDPG,eval_0,41,724.801770449,580.798103668,135.106476665,4088914.33079,15833805.7193,2044457.16539,1.74922985877,0,2044457.16539,2.04445716539,results/phase4/algorithms and fixed Phase 4 eval_0 scenario,phase5,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
DDPG,eval_0,42,730.329675436,585.258633949,133.404808521,4207631.38434,15921415.0902,2103815.69217,1.81231501657,0,2103815.69217,2.10381569217,results/phase4/algorithms and fixed Phase 4 eval_0 scenario,phase5,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
DDPG,eval_0,43,735.929613829,589.886058189,131.924064994,4327363.38053,16011665.927,2163681.69027,1.8758935896,0,2163681.69027,2.16368169027,results/phase4/algorithms and fixed Phase 4 eval_0 scenario,phase5,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
DDPG,eval_0,44,741.456575632,594.121976234,130.968062997,4444485.83018,16094827.1055,2222242.91509,1.93813808894,0,2222242.91509,2.22224291509,results/phase4/algorithms and fixed Phase 4 eval_0 scenario,phase5,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
DDPG,eval_0,45,747.026268721,598.090049602,130.57472232,4562347.5485,16172075.0711,2281173.77425,2.00074191303,0,2281173.77425,2.28117377425,results/phase4/algorithms and fixed Phase 4 eval_0 scenario,phase5,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
DDPG,eval_0,46,752.683593035,601.648041584,130.537914328,4678952.0986,16242054.8435,2339476.0493,2.06267790277,0,2339476.0493,2.3394760493,results/phase4/algorithms and fixed Phase 4 eval_0 scenario,phase5,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
DDPG,eval_0,47,758.611069441,604.807181217,130.845043741,4797223.34454,16304621.7427,2398611.67227,2.12549625477,0,2398611.67227,2.39861167227,results/phase4/algorithms and fixed Phase 4 eval_0 scenario,phase5,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
DDPG,eval_0,48,764.979012728,607.774732448,131.319305442,4919348.26412,16363380.627,2459674.13206,2.1903210519,0,2459674.13206,2.45967413206,results/phase4/algorithms and fixed Phase 4 eval_0 scenario,phase5,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
DDPG,eval_0,49,771.334604025,611.080001451,131.449580349,5036802.17845,16428046.9624,2518401.08922,2.25254124541,0,2518401.08922,2.51840108922,results/phase4/algorithms and fixed Phase 4 eval_0 scenario,phase5,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
DDPG,eval_0,50,777.714197397,614.571494199,131.444174301,5151067.35047,16495143.3372,2575533.67523,2.31297101682,0,2575533.67523,2.57553367523,results/phase4/algorithms and fixed Phase 4 eval_0 scenario,phase5,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
DDPG,eval_0,51,783.981916189,618.035465814,131.531686429,5261056.40829,16559201.4811,2630528.20414,2.37112410334,0,2630528.20414,2.63052820414,results/phase4/algorithms and fixed Phase 4 eval_0 scenario,phase5,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
DDPG,eval_0,52,790.157746077,621.453718998,131.703247089,5367115.37358,16619724.802,2683557.68679,2.42716494658,0,2683557.68679,2.68355768679,results/phase4/algorithms and fixed Phase 4 eval_0 scenario,phase5,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
DDPG,eval_0,53,796.272122145,624.832350589,131.943941507,5469770.42825,16676624.9589,2734885.21413,2.4813790519,0,2734885.21413,2.73488521413,results/phase4/algorithms and fixed Phase 4 eval_0 scenario,phase5,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
DDPG,eval_0,54,802.349560976,628.186550476,132.25937191,5569640.88785,16729738.8038,2784820.44393,2.53410421847,0,2784820.44393,2.78482044393,results/phase4/algorithms and fixed Phase 4 eval_0 scenario,phase5,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
DDPG,eval_0,55,808.398067713,631.514735557,132.641460005,5666878.33466,16778715.7869,2833439.16733,2.58543284078,0,2833439.16733,2.83343916733,results/phase4/algorithms and fixed Phase 4 eval_0 scenario,phase5,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
DDPG,eval_0,56,814.419079542,634.813619472,133.077264134,5761487.4519,16823233.682,2880743.72595,2.63537601324,0,2880743.72595,2.88074372595,results/phase4/algorithms and fixed Phase 4 eval_0 scenario,phase5,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
DDPG,eval_0,57,820.41932559,638.082510807,133.561402354,5853609.34551,16862953.2364,2926804.67275,2.68401568491,0,2926804.67275,2.92680467275,results/phase4/algorithms and fixed Phase 4 eval_0 scenario,phase5,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
DDPG,eval_0,58,826.421996355,641.322028019,134.083294127,5943520.21299,16897584.4146,2971760.1065,2.73150371015,0,2971760.1065,2.9717601065,results/phase4/algorithms and fixed Phase 4 eval_0 scenario,phase5,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
