episode,episode_reward,average_rate_e2e,average_rate_HR,average_rate_RL,average_snr_HR,average_snr_RL,outage_count,constraint_violation_count,trajectory_length,actor_loss,critic_loss,q1_mean,q2_mean,replay_buffer_size,exploration_noise
1,113.35609448526577,1598534.5686699087,3197069.1373398174,14516663.658986928,8.265141452899929,24022.54268019951,0,14,100,,,,,100,0.0995
2,138.96505084719945,1699152.5075631812,3398305.0151263624,13981404.927603263,9.75681362445224,18423.358023405563,0,0,100,,,,,200,0.09900250000000001
3,165.94363888799683,1940030.8454729575,3880061.690945915,13440553.259690415,13.871672357254205,12803.659417495686,0,0,100,,,,,300,0.0985074875
4,140.35515342175796,1723420.339159092,3446840.678318184,15133649.119512176,9.92988445939238,37682.87936139433,0,0,100,,,,,400,0.09801495006250001
5,121.08980250525366,1618871.871900717,3237743.743801434,14995961.88416007,8.510151171908321,34316.054605280144,0,8,100,,,,,500,0.09752487531218751
6,177.19576368142,2035709.6913142211,4071419.3826284423,12853417.28102275,16.219522042035813,10631.955850495773,0,0,100,,,,,600,0.09703725093562657
7,214.18924470945493,2384054.429165687,4768108.858331374,13273763.467301691,36.18961333659548,12050.107149408872,0,0,100,,,,,700,0.09655206468094843
8,146.8385280446026,1772457.0250656484,3544914.0501312967,14050209.735416435,10.725845464984957,17463.935069062612,0,0,100,,,,,800,0.09606930435754368
9,173.83437692858115,2005210.897760918,4010421.795521836,12818467.444694785,15.230781445795003,7965.816311371559,0,0,100,,,,,900,0.09558895783575597
10,154.13507050449758,1840666.9903796795,3681333.980759359,14180821.011467133,11.87781341566713,19700.954013082777,0,0,100,-0.19059987366199493,2.471754789352417,0.18956688046455383,,1000,0.09511101304657718
11,190.71600399764006,2413054.4973416957,4826108.994683391,13156108.486679642,49.152760900111964,11525.543502634386,0,27,100,-0.3449750244617462,1.5374873876571655,0.5757061839103699,,1100,0.09463545798134429
12,183.39051082882892,2208869.7556895637,4417739.511379127,13377625.59209426,34.90883589868017,12640.713269693037,0,12,100,-0.5862487554550171,0.7972388863563538,1.0060980319976807,,1200,0.09416228069143756
13,191.03832551479783,2626645.3873191425,5253290.774638285,12854259.422992485,72.94619795625562,9774.548310063241,0,50,100,-0.9023014307022095,0.5875305533409119,1.4607532024383545,,1300,0.09369146928798038
14,217.31656933004493,2794747.186145606,5589494.372291212,12732464.191394113,89.81330162618335,9131.636108837783,0,42,100,-1.1136629581451416,0.5732147693634033,1.68663489818573,,1400,0.09322301194154048
15,215.27125401434978,2849229.249723168,5698458.499446336,12645387.291181598,98.86193757628364,8779.766487824687,0,50,100,-1.4377713203430176,0.4967413544654846,1.8928298950195312,,1500,0.09275689688183278
16,223.1887740873616,3096661.4135643453,6193322.827128691,12357936.184472758,128.113451675098,7339.245776774431,0,69,100,-1.5713062286376953,0.8275750279426575,2.0690245628356934,,1600,0.09229311239742362
17,233.4204763012638,3162656.94440206,6325313.88880412,12268424.519045785,132.65628697960435,6547.056198556168,0,66,100,-1.7672662734985352,0.5954254865646362,2.0708353519439697,,1700,0.0918316468354365
18,233.73294188306494,3211894.6108867717,6423789.221773543,12220127.237219928,139.47648741362403,6438.598273547121,0,71,100,-1.7537388801574707,0.774746835231781,2.1774964332580566,,1800,0.09137248860125932
19,237.86808281453523,3295644.3625778453,6591288.725155691,12113430.556952357,146.13141684234327,5855.460198711343,0,76,100,-1.835391879081726,0.5727402567863464,2.0157954692840576,,1900,0.09091562615825302
20,233.47177885356223,3319893.4776680837,6639786.9553361675,12081181.634764614,150.02679457616046,5665.305074420354,0,83,100,-1.7799361944198608,0.4845717251300812,1.94258451461792,,2000,0.09046104802746176
21,235.84057519061335,3332492.0763667924,6664984.152733585,12073980.845901402,151.2793094792761,5655.858679180005,0,82,100,-1.8535456657409668,0.31995901465415955,1.7530549764633179,,2100,0.09000874278732444
22,237.56115736246807,3394782.0517921215,6789564.103584243,11993888.642207297,159.52194446587785,5232.655349006562,0,87,100,-1.9626410007476807,0.4735910892486572,1.710450291633606,,2200,0.08955869907338782
