episode,episode_reward,average_rate_e2e,average_rate_HR,average_rate_RL,average_snr_HR,average_snr_RL,outage_count,constraint_violation_count,trajectory_length,actor_loss,critic_loss,q1_mean,q2_mean,replay_buffer_size,exploration_noise
1,145.3144231748323,1598534.5686699087,3197069.1373398174,14516663.658986928,8.265141452899929,24022.54268019951,0,14,100,,,,,100,0.0995
2,169.38467199965964,1699152.5075631812,3398305.0151263624,13981404.927603263,9.75681362445224,18423.358023405563,0,0,100,,,,,200,0.09900250000000001
3,193.48913191777223,1940030.8454729575,3880061.690945915,13440553.259690415,13.871672357254205,12803.659417495686,0,0,100,,,,,300,0.0985074875
4,171.79239617893563,1723420.339159092,3446840.678318184,15133649.119512176,9.92988445939238,37682.87936139433,0,0,100,,,,,400,0.09801495006250001
5,153.31612786609867,1618871.871900717,3237743.743801434,14995961.88416007,8.510151171908321,34316.054605280144,0,8,100,,,,,500,0.09752487531218751
6,203.00940370787214,2035709.6913142211,4071419.3826284423,12853417.28102275,16.219522042035813,10631.955850495773,0,0,100,,,,,600,0.09703725093562657
7,237.86292672327787,2384054.429165687,4768108.858331374,13273763.467301691,36.18961333659548,12050.107149408872,0,0,100,,,,,700,0.09655206468094843
8,176.68199949932105,1772457.0250656484,3544914.0501312967,14050209.735416435,10.725845464984957,17463.935069062612,0,0,100,,,,,800,0.09606930435754368
9,199.9638415704688,2005210.897760918,4010421.795521836,12818467.444694785,15.230781445795003,7965.816311371559,0,0,100,,,,,900,0.09558895783575597
10,183.50294287051125,1840666.9903796795,3681333.980759359,14180821.011467133,11.87781341566713,19700.954013082777,0,0,100,,6.757149696350098,0.18956688046455383,0.050225913524627686,1000,0.09511101304657718
11,202.8298340121304,2089036.895762019,4178073.791524038,13525027.385556636,26.656468851193544,13706.32091513248,0,6,100,-0.2789149880409241,4.379288673400879,0.5702482461929321,0.47955256700515747,1100,0.09463545798134429
12,201.33811933188997,2054211.1669881907,4108422.3339763815,13582432.820741165,25.310395049590024,13875.10631770951,0,4,100,,2.5619730949401855,0.9910433292388916,0.8352645635604858,1200,0.09416228069143756
13,189.01062033418935,2030851.6923276272,4061703.3846552544,13465900.379740026,22.649784145470107,13086.870457292029,0,14,100,-0.6701738834381104,1.8113607168197632,1.3984745740890503,1.178067922592163,1300,0.09369146928798038
14,219.22111733525972,2424089.305443233,4848178.610886466,13192741.130798467,52.30068566633303,11324.562577493582,0,23,100,,1.4870431423187256,1.6235203742980957,1.4884562492370605,1400,0.09322301194154048
15,198.20949406227942,1982571.6021692485,3965143.204338497,13605977.36992807,18.202598754439865,13796.94477090114,0,0,100,-1.056674838066101,1.6036462783813477,1.7467389106750488,1.6787139177322388,1500,0.09275689688183278
16,225.93075405444006,2662036.575842113,5324073.151684226,12879126.873986764,67.50481454581268,9775.755156046434,0,40,100,,2.187540054321289,1.9680341482162476,1.8362352848052979,1600,0.09229311239742362
