episode,episode_reward,average_rate_e2e,average_rate_HR,average_rate_RL,average_snr_HR,average_snr_RL,outage_count,constraint_violation_count,trajectory_length,actor_loss,critic_loss,q1_mean,q2_mean,replay_buffer_size,exploration_noise
29,124.99170368229615,1646259.7140911245,3292519.428182249,15240866.006368827,8.883401284020739,40927.23689033,0,7,100,-5.190854549407959,1.6500952243804932,3.087069034576416,3.1030149459838867,2900,
30,112.90925055456933,1570631.6616426778,3141263.3232853557,15069386.69136015,7.860056254670737,37214.310273361865,0,11,100,-5.212168216705322,2.0366005897521973,2.9812188148498535,3.0247883796691895,3000,
31,236.7563907330521,2589762.441074225,5179524.88214845,12784214.344455762,69.62789179531491,7632.798466487132,0,0,100,-5.302659034729004,1.7020595073699951,3.008347511291504,3.052100658416748,3100,
32,110.22490723474111,1546755.015963708,3093510.031927416,14064179.352907749,7.571944030261927,17692.172936536008,0,12,100,-5.438041687011719,1.8386768102645874,3.037440538406372,3.06904673576355,3200,
33,129.77741366853084,1668787.5494546972,3337575.0989093943,13867890.406778997,9.165294675321157,15509.897857453809,0,6,100,-5.394219398498535,1.5676634311676025,3.1861281394958496,3.2350656986236572,3300,
34,99.15046768560747,1553076.326638616,3106152.653277232,14830377.85590114,7.653129184974845,31817.821367702552,0,23,100,-5.585240364074707,1.8881547451019287,3.0781197547912598,3.114495277404785,3400,
35,125.55119417577338,1624322.7083401317,3248645.4166802634,15208623.58011755,8.555308456309257,39437.113365913225,0,4,100,-5.671413421630859,1.7136179208755493,3.26206111907959,3.275780200958252,3500,
36,132.31112367343374,1642817.4409900135,3285634.881980027,14488829.63395604,8.794280550558208,23517.309571601505,0,0,100,-5.894554615020752,1.8676936626434326,3.2141191959381104,3.235095977783203,3600,
37,140.66381817721182,1721820.9031478295,3443641.806295659,14722813.125656309,9.974265544668697,28373.110723531656,0,0,100,-6.011895179748535,1.6439183950424194,3.3294074535369873,3.3449628353118896,3700,
38,144.41826430487123,1750719.648595601,3501439.297191202,14122608.328628754,10.423895435989415,18256.35799592002,0,0,100,-6.138179302215576,1.3326084613800049,3.491252899169922,3.490638494491577,3800,
39,164.0030339731602,1923809.981332874,3847619.962665748,13553135.386228977,14.446486521224413,14087.6614718146,0,0,100,-6.332971572875977,1.650050163269043,3.5032875537872314,3.501112461090088,3900,
40,142.57568465446352,1765609.6729954798,3531219.3459909596,13550597.670878045,11.074712414114149,12262.067268873332,0,4,100,-6.469671249389648,1.8418097496032715,3.721456527709961,3.729790449142456,4000,
41,169.42192550027528,2143459.709767535,4286919.41953507,13690122.145804556,29.876734298260462,16955.44328668126,0,18,100,-6.52205228805542,1.8210318088531494,3.8938164710998535,3.8653197288513184,4100,
42,156.27786549141842,1859115.4640993117,3718230.9281986235,14059618.096434599,12.707651058031106,18596.906317093133,0,0,100,-6.578909397125244,1.5649330615997314,4.020839691162109,3.996166467666626,4200,
43,146.4464581734762,1774116.5505274052,3548233.1010548105,14579596.117540782,10.765866474120964,27205.644598046678,0,0,100,-6.49847412109375,1.4813919067382812,3.9500484466552734,3.9214324951171875,4300,
44,147.01345497850735,1794485.4557578815,3588970.911515763,14232512.913797555,11.477738477421966,21791.623099618093,0,2,100,-6.4955854415893555,1.8250877857208252,3.8816866874694824,3.8561501502990723,4400,
45,204.30490997229288,2339451.7788123637,4678903.5576247275,13106676.615925403,37.91467544232446,9889.376611039102,0,5,100,-6.4018402099609375,1.6157450675964355,3.787379264831543,3.762094020843506,4500,
46,133.0915388860094,1685791.1308996605,3371582.261799321,14258608.208474824,9.476600623876998,20017.28431854598,0,4,100,-6.321321487426758,1.3398284912109375,3.6310150623321533,3.622358560562134,4600,
47,128.90720477119868,1646978.8346141027,3293957.6692282055,14205986.694052491,8.900080514414292,19425.528450379257,0,4,100,-6.378491401672363,1.5554100275039673,3.5695977210998535,3.536207914352417,4700,
48,133.15028528752688,1696288.535187912,3392577.070375824,14390728.217222905,9.617881180328126,25482.404346102045,0,5,100,-6.3857622146606445,1.4355669021606445,3.6974143981933594,3.686591148376465,4800,
49,141.02724368673492,1792311.933601421,3584623.867202842,13860070.783843413,14.357562522599826,16641.945465917004,0,8,100,-6.40369176864624,1.55025053024292,3.6015243530273438,3.602013111114502,4900,
50,165.07626969482595,1941578.5287102528,3883157.0574205057,13999109.235283658,21.457940200331695,18826.47940615287,0,0,100,-6.466758728027344,1.5741158723831177,3.761709213256836,3.788022518157959,5000,
51,226.50662300343825,2500233.165507616,5000466.331015232,13147633.880203484,64.99018573208997,10503.744868295009,0,0,100,-6.57284688949585,1.6427605152130127,3.6796436309814453,3.700669765472412,5100,
52,190.75758779923044,2179848.593654503,4359697.187309006,14134357.845922038,31.187537692691123,21380.135690109033,0,0,100,-6.684476852416992,1.3861639499664307,3.7459921836853027,3.779672622680664,5200,
53,206.75246200448836,2335899.044355566,4671798.088711132,14791785.357138725,36.18626921964848,36416.870413366836,0,0,100,-6.681264400482178,1.575918436050415,3.9508957862854004,3.9577999114990234,5300,
54,285.48995935954883,3056491.9220804684,6112983.844160937,12892344.220784375,204.36001479262978,9410.998749822118,0,1,100,-6.761605739593506,1.1924207210540771,4.0258307456970215,4.039274215698242,5400,
55,135.89822307957502,1678055.1405112022,3356110.2810224043,14591692.630496578,9.265237565093187,25202.85508910255,0,0,100,-6.874715328216553,2.107562303543091,3.9456307888031006,3.918652296066284,5500,
56,162.6033609665358,1910539.2803533038,3821078.5607066075,13463875.522512795,13.73343711397546,14020.533895551782,0,0,100,-6.928684234619141,1.7208940982818604,4.168519973754883,4.154474258422852,5600,
57,102.15604974813849,1558841.651229137,3117683.302458274,15258011.689796144,7.731656992822343,42686.70227824584,0,20,100,-6.89598274230957,1.1488840579986572,4.063929557800293,4.0524492263793945,5700,
58,192.49557480826493,2179895.6051108143,4359791.210221629,12934073.682663923,24.6852500209344,10350.878274537117,0,0,100,-6.886503219604492,1.6346595287322998,3.9940037727355957,3.992198944091797,5800,
59,129.97050098575767,1689079.5339145714,3378159.067829143,13662857.526676161,10.06032805949889,13263.12774946993,0,8,100,-7.020105838775635,1.653355598449707,3.9398608207702637,3.9546940326690674,5900,
60,233.98874987331672,2570121.4868112113,5140242.973622423,13160250.63104884,80.55679567140469,11733.595599591252,0,0,100,-7.094479560852051,1.713394284248352,4.092978000640869,4.103820323944092,6000,
61,158.19065773187353,1874074.3756933725,3748148.751386745,13787893.769854546,13.245022613776348,18003.656443877004,0,0,100,-7.112424373626709,1.5682423114776611,4.204965591430664,4.203705787658691,6100,
62,163.05958590573806,1926589.652124511,3853179.304249022,14397386.164556231,15.913213109857233,26020.175540992343,0,0,100,-7.173872947692871,1.8530617952346802,4.127003192901611,4.106093883514404,6200,
63,172.4475523688603,2042131.8539935278,4084263.7079870556,13614594.709677728,20.651748217946032,13976.886290948038,0,4,100,-7.184691429138184,2.1509742736816406,4.2470903396606445,4.240055561065674,6300,
64,134.8821115552285,1683207.543037332,3366415.086074664,14061823.676496532,9.650410232104207,17424.82128606179,0,2,100,-7.15331506729126,1.6598161458969116,4.234848499298096,4.217569351196289,6400,
65,139.0204074126907,1823413.9345062496,3646827.869012499,14126878.582483444,13.780228619857775,18773.318734417746,0,13,100,-7.160931587219238,1.273529291152954,4.425484657287598,4.415584564208984,6500,
66,145.9028316933268,1769123.2806988838,3538246.5613977676,14435315.87152558,10.680167086698166,23389.177357857312,0,0,100,-7.172840118408203,1.4023679494857788,4.3205060958862305,4.309157848358154,6600,
67,151.28383233450117,1812609.5940294424,3625219.188058885,13847528.543020323,11.462094923588461,15194.39389220121,0,0,100,-7.1208815574646,1.3128513097763062,4.313777923583984,4.300767421722412,6700,
68,255.66628265079214,2802051.445047536,5604102.890095072,12154832.673245339,97.02566054680113,5694.296807813987,0,5,100,-7.149656772613525,1.6766111850738525,4.247936725616455,4.23244047164917,6800,
69,144.6084503528853,1751364.4683628788,3502728.9367257576,13878769.976621315,10.699982367967761,16576.854554794634,0,0,100,-7.140140056610107,1.79231858253479,4.385633945465088,4.381265163421631,6900,
70,211.57852195898408,2368961.2660359084,4737922.532071817,14362358.278172322,33.231112634379365,66197.34097128808,0,0,100,-7.101656913757324,1.4005210399627686,4.309892654418945,4.2913947105407715,7000,
71,279.58139668716433,3028091.4877552204,6056182.975510441,12246564.554144155,182.64016925791606,6208.381581234628,0,5,100,-7.170841693878174,1.3726856708526611,4.5047807693481445,4.515575885772705,7100,
72,204.71294718608203,2302765.040226159,4605530.080452318,13488889.081362784,53.81709078571222,13573.610877433957,0,0,100,-7.231370449066162,1.6320641040802002,4.280907154083252,4.299282073974609,7200,
73,162.2172626182808,1909788.8596789865,3819577.719357973,13605447.898787074,14.163758905712905,14565.695767408888,0,0,100,-7.222454071044922,1.3153245449066162,4.511728763580322,4.5472211837768555,7300,
74,167.0307523296054,1949750.9611403772,3899501.9222807544,13211975.022138445,14.225044691687572,10008.045760582849,0,0,100,-7.255288600921631,1.7438397407531738,4.474691867828369,4.477485656738281,7400,
75,196.46235968257625,2240303.37795716,4480606.75591432,14765829.707122609,25.432570788458808,39505.24738410555,0,0,100,-7.303963661193848,1.979567050933838,4.556713581085205,4.56727409362793,7500,
76,301.3680930998212,3269409.7755480474,6538819.551096095,12598388.919645317,378.24307387870385,8632.111380563416,0,8,100,-7.256607532501221,1.5112606287002563,4.586083889007568,4.568183898925781,7600,
77,307.37956890351234,3240635.1516711367,6481270.303342273,12352251.21483227,134.87427049146615,5893.140911114364,0,0,100,-7.291993618011475,1.7083302736282349,4.539917945861816,4.502460956573486,7700,
78,137.48041980938459,1705412.1558844042,3410824.3117688084,15960813.989824008,9.920785218536567,103219.14233110292,0,0,100,-7.377134799957275,1.9654453992843628,4.5420098304748535,4.519397735595703,7800,
79,118.4732288564241,1655801.6571765188,3311603.3143530376,14457360.197742095,9.153840853224118,23733.74476638305,0,15,100,-7.432465553283691,1.5918574333190918,4.645966529846191,4.627912998199463,7900,
80,206.5472894808467,2325982.166906273,4651964.333812546,14305765.169108786,33.478269170116086,33761.05021162445,0,0,100,-7.494762420654297,1.5928407907485962,4.715944766998291,4.7295379638671875,8000,
81,155.3541974546809,1847263.0102672034,3694526.020534407,13605943.898785932,12.019491924444495,12781.303228128618,0,0,100,-7.519588470458984,2.353548049926758,4.5676798820495605,4.54981803894043,8100,
82,276.51486430735116,3123417.926586511,6246835.853173022,12469087.496184306,166.49838764443214,8794.240769925362,0,18,100,-7.557075500488281,1.4707422256469727,4.773359775543213,4.7505364418029785,8200,
83,243.64011488305152,2655847.110608357,5311694.221216714,12897225.094577832,77.77478652498787,9275.552935639882,0,0,100,-7.6290459632873535,2.2713990211486816,4.793848037719727,4.782836437225342,8300,
84,166.5214269718788,1950631.6533896595,3901263.306779319,13635167.329698179,15.139621825897995,13033.453591822736,0,0,100,-7.608511447906494,1.635535478591919,4.92011833190918,4.919588088989258,8400,
85,195.37474251119735,2254909.2166008772,4509818.4332017545,11580896.420093434,27.86475051090289,7645.53031256385,0,8,100,-7.578827381134033,2.138784408569336,4.741225242614746,4.7557172775268555,8500,
86,215.9799151006747,2401316.03755217,4802632.07510434,13116938.128742557,49.27171646798843,11203.974275068136,0,0,100,-7.582859516143799,1.4680004119873047,4.86867094039917,4.8906660079956055,8600,
87,205.20320440266747,2382574.511307594,4766428.74407398,11162484.77641461,34.899274419248975,8415.081036240414,0,13,100,-7.56226921081543,2.0359554290771484,4.800379753112793,4.818168640136719,8700,
88,252.23623219893335,2741393.2240742864,5482786.448148573,13107677.462256558,136.41527008451882,10055.223971845397,0,0,100,-7.543790340423584,1.7491743564605713,4.816208839416504,4.840470314025879,8800,
89,223.06119876084404,2450635.1374446396,4901270.274889279,12128309.735748813,48.26445420171535,7275.136439569252,0,0,100,-7.584502220153809,1.7739650011062622,4.754620552062988,4.76445198059082,8900,
90,198.81336709491245,2252096.471388684,4504192.942777368,13932104.441115385,29.24795958554927,18020.57215722552,0,0,100,-7.648886680603027,2.1542611122131348,4.793263912200928,4.782476902008057,9000,
91,132.28421939881886,1670736.1522318395,3341472.304463679,15283197.137307268,9.215729563963304,42307.755902218436,0,2,100,-7.766587257385254,1.3114447593688965,5.006378173828125,4.995717525482178,9100,
92,192.21663991849124,2178156.17197245,4356312.3439449,12985728.039377406,22.3383574745875,10014.900504952557,0,0,100,-7.782341003417969,1.5899102687835693,5.077829837799072,5.071135997772217,9200,
93,218.26566930718332,2429529.3968417766,4859058.793683553,13811082.801207935,53.726118941453706,26368.64119572425,0,0,100,-7.791302680969238,1.977912425994873,4.9759521484375,4.957059860229492,9300,
94,147.04088792087074,1777200.0499653404,3554400.099930681,14174231.749176718,10.796201820247093,19201.23249578359,0,0,100,-7.842031478881836,2.3263304233551025,5.08967399597168,5.061201095581055,9400,
95,190.83799473358178,2174566.6007067654,4349133.201413531,13540177.923267499,26.25226988719523,12310.315964991953,0,0,100,-7.876840591430664,2.195246934890747,5.021536827087402,5.012515068054199,9500,
96,177.47969100003743,2049116.8096130674,4098233.619226135,13449857.687032439,19.121981273499262,12340.593140347304,0,0,100,-7.8596954345703125,1.8453924655914307,5.15743350982666,5.155021667480469,9600,
97,145.78752362962078,1789896.7781477226,3579793.556295445,13813991.913573233,12.372007744883492,15210.06878436096,0,3,100,-7.839242935180664,2.081836223602295,4.957818984985352,4.955539703369141,9700,
98,255.29509760330293,2800239.4219523463,5600478.843904693,13392415.45146094,155.04911978942243,14656.425335171889,0,3,100,-7.745102405548096,1.7134885787963867,5.22887659072876,5.2547807693481445,9800,
99,300.7836057062765,3201259.243853805,6402518.48770761,13034992.494106404,235.6546521435556,10229.85624741144,0,1,100,-7.6411285400390625,1.81991708278656,5.078239917755127,5.105582237243652,9900,
100,182.86887625124922,2107868.4476611684,4215736.895322337,14141171.771410208,23.785910155241687,19771.491531669308,0,0,100,-7.705027103424072,2.2340617179870605,4.923822402954102,4.944432258605957,10000,
101,324.66355185956644,3563098.9835012513,7126197.967002503,12356330.595061194,277.01323482415506,6887.561260643676,0,17,100,-7.754969596862793,1.8605366945266724,5.0343337059021,5.016643524169922,10100,
102,269.3732639370044,2906729.697939174,5813459.395878348,13659081.75382381,96.55217752393679,14374.752300507129,0,0,100,-7.896670341491699,2.061389446258545,5.023214340209961,5.010900497436523,10200,
103,320.0691332644831,3495425.076348564,6990850.152697128,12415659.398376584,389.87862094491254,6995.742002355788,0,14,100,-8.078974723815918,2.5414774417877197,5.11679220199585,5.100103855133057,10300,
104,151.68010479365566,1820155.914200981,3640311.828401962,14231295.248108745,11.554556482819605,21103.05138409613,0,0,100,-8.209929466247559,1.7530838251113892,5.450793266296387,5.440434455871582,10400,
105,276.07147027499957,2996472.6521096467,5992945.304219293,12808882.494766703,203.05060851623125,9609.783187227436,0,4,100,-8.228391647338867,1.6269246339797974,5.575873851776123,5.552968978881836,10500,
106,163.3634126606325,1919305.820006277,3838611.640012554,13503048.586921578,13.563057825346256,12868.626485031042,0,0,100,-8.174060821533203,2.7076902389526367,5.356664657592773,5.335680961608887,10600,
107,200.14750140194528,2401990.4291821476,4803980.858364295,12489000.598070595,43.81354775718169,7809.943527755645,0,17,100,-8.245097160339355,2.39001202583313,5.644442558288574,5.63205623626709,10700,
108,185.28953135954075,2120876.0713155116,4241752.142631023,13451405.897122715,22.816028883805952,13624.960751078623,0,0,100,-8.090551376342773,2.6026649475097656,5.723250389099121,5.730247974395752,10800,
109,369.04677706442163,4112726.8137208135,8225453.627441627,11614486.663555032,717.1559046860596,3940.770979630283,0,32,100,-7.970002174377441,2.4401755332946777,5.488259315490723,5.4863152503967285,10900,
110,187.64426799742216,2237941.5199650633,4475883.039930127,11310551.362839162,22.176774980915006,4080.684336068358,0,14,100,-7.800173759460449,2.3579134941101074,5.182623386383057,5.202015399932861,11000,
111,135.98801451458934,1724985.6587758227,3449971.3175516455,14606879.86739255,10.398081514408995,31303.42630330047,0,5,100,-7.879305839538574,1.9613078832626343,5.300302982330322,5.312176704406738,11100,
112,147.98241405325675,1782571.3092759014,3565142.618551803,13860730.188231442,10.920050343447706,15200.823007723244,0,0,100,-7.933158874511719,2.4168272018432617,5.100425720214844,5.121128559112549,11200,
113,150.07979482364232,1805024.5740123778,3610049.1480247555,14171263.637082525,11.412185742585507,19693.14177206435,0,0,100,-8.041555404663086,1.4047882556915283,5.412363052368164,5.400569438934326,11300,
114,148.24942809413497,1790899.3165960847,3581798.6331921695,14442269.426494887,11.056557678106435,23873.591018703635,0,0,100,-8.051826477050781,2.009991407394409,5.467624664306641,5.463090896606445,11400,
115,195.83507613930593,2309740.5301072607,4619481.060214521,13214258.018290227,71.99390836717171,12310.324945659791,0,10,100,-8.289412498474121,1.872238039970398,5.476603031158447,5.44321346282959,11500,
116,120.80477085186628,1655923.0402513912,3311846.0805027825,14183021.25929109,9.229889113657482,21080.65817730561,0,13,100,-8.297449111938477,2.053659200668335,5.5977888107299805,5.567525386810303,11600,
117,223.50314248121143,2470386.2192076324,4940772.438415265,13014353.97664107,50.68845305130331,9038.02194519096,0,0,100,-8.383062362670898,1.782681941986084,5.644186973571777,5.617455959320068,11700,
118,276.9368514310911,3113551.420494064,6227102.840988128,12624425.144189065,244.46143935460051,9640.354276945114,0,16,100,-8.362747192382812,2.671598196029663,5.830512046813965,5.824240684509277,11800,
119,281.9773566833028,3021919.1706369654,6043838.341273931,13541477.61272679,135.55244394438625,14478.026072830145,0,0,100,-8.462106704711914,2.051546096801758,5.633238792419434,5.639145374298096,11900,
120,194.71144394499544,2228359.061161905,4456718.12232381,12324952.915928919,25.49821482840416,7111.366320224694,0,4,100,-8.54452896118164,1.9496657848358154,5.7571258544921875,5.797142505645752,12000,
121,258.4917739516756,3060477.5780098224,6120955.156019645,11941561.73663533,208.41958233824573,5623.166287716357,0,30,100,-8.512876510620117,2.4826064109802246,5.718628883361816,5.754891395568848,12100,
122,162.12577483565147,1909527.6240121496,3819055.2480242993,13719083.521119142,14.931295587880335,18111.53442222902,0,0,100,-8.463473320007324,3.661242723464966,5.748770236968994,5.785585403442383,12200,
123,327.07612431970114,3620145.032594384,7240290.065188768,12177348.00111019,279.42547180578464,5479.677123587022,0,21,100,-8.403329849243164,1.8737835884094238,5.758242607116699,5.765922546386719,12300,
124,221.74549478085146,2481007.529676742,4962015.059353484,13379221.152525192,106.5079894407526,13369.495902295588,0,2,100,-8.405241012573242,2.121737241744995,5.862139701843262,5.829349994659424,12400,
125,165.73078515624897,1957189.7441210148,3914379.4882420297,14975073.890724216,15.54201954040132,42394.79260557345,0,0,100,-8.371875762939453,1.6613023281097412,5.905832290649414,5.876805305480957,12500,
126,199.99453101741125,2260415.8170712744,4520831.634142549,13549453.312889151,43.30205208914032,13529.562725802518,0,0,100,-8.23630428314209,1.6982824802398682,5.715226650238037,5.683903694152832,12600,
127,286.8409686344952,3195763.7104272475,6391527.420854495,12666070.508729467,240.31883779538632,8886.641184345248,0,15,100,-8.371698379516602,1.9463415145874023,5.829548358917236,5.813422203063965,12700,
128,247.42802155646675,2787449.1134759313,5574898.226951863,12100097.897723088,66.91682354830019,5816.443963004377,0,12,100,-8.269351959228516,2.3692359924316406,5.6367998123168945,5.625878810882568,12800,
129,158.82312945172967,1925881.8424167829,3851763.6848335657,14522443.90052744,17.570365797195645,29978.417421920967,0,4,100,-8.453476905822754,2.4213778972625732,5.754117488861084,5.749530792236328,12900,
130,270.7777519138755,3344257.640795136,6688515.281590272,11549097.470715547,196.6804835939187,3918.73162134525,0,49,100,-8.551643371582031,2.287299633026123,5.758903503417969,5.759139537811279,13000,
131,176.2841121045534,2125916.9589025993,4251833.917805199,12625080.953785574,21.876994957811025,9568.530850879652,0,11,100,-8.644570350646973,2.5491726398468018,5.929365634918213,5.949647903442383,13100,
132,357.2131797153007,4040884.167455922,8081768.334911844,11715726.86815473,716.4182343815366,4562.315193002575,0,36,100,-8.648126602172852,2.1404895782470703,5.855271339416504,5.873509883880615,13200,
133,253.6902453169475,2906184.553240856,5812369.106481712,12539264.148439866,247.67393305249053,8086.7796998543545,0,17,100,-8.773394584655762,2.2018117904663086,6.201842784881592,6.230617523193359,13300,
134,275.1726894321447,3279498.3384935325,6558996.676987065,11961973.05190866,178.08361220831236,5440.6381121085315,0,37,100,-8.681719779968262,2.946277379989624,6.010077476501465,6.006437301635742,13400,
135,279.8951277552371,3031065.027373233,6062130.054746466,12741701.7753336,202.76980177637273,8014.8226604740075,0,4,100,-8.67550277709961,2.305014133453369,6.07792329788208,6.077720642089844,13500,
136,209.29348330143605,2391210.32266884,4782420.64533768,12389916.853865992,39.596102101048615,10251.924081271234,0,7,100,-8.683841705322266,2.1526308059692383,6.068588733673096,6.045687675476074,13600,
137,314.09185920667875,3494341.247765769,6988682.495531538,12388842.978931425,367.1691354801735,9647.521586470357,0,20,100,-8.59029769897461,2.4370017051696777,5.982378959655762,5.983919620513916,13700,
138,185.2950770264699,2122650.511215645,4245301.02243129,13567283.150200563,22.699688597724627,14305.1111111294,0,0,100,-8.561766624450684,1.918460488319397,6.024622440338135,6.001294136047363,13800,
139,263.5860432197337,2845978.7699740874,5691957.539948175,13027339.051188035,168.7350328517884,11110.219797232485,0,0,100,-8.707852363586426,2.2299156188964844,6.0853800773620605,6.108919620513916,13900,
140,342.3250625964095,3687358.30970663,7374716.61941326,12445652.766027305,550.4970275351787,7716.241011791535,0,12,100,-8.622919082641602,3.061152696609497,6.021711349487305,6.033041477203369,14000,
141,205.99140778290607,2304831.8966448307,4609663.793289661,12880893.845960319,30.70893954322914,8755.779457494738,0,0,100,-8.683404922485352,2.1454055309295654,6.071612358093262,6.05692720413208,14100,
142,343.4128324852536,3768971.7479786957,7537943.495957391,11894650.40197463,328.3934858873245,4656.824004523692,0,21,100,-8.842525482177734,1.8381236791610718,6.229202747344971,6.197395324707031,14200,
143,190.70268804090693,2181958.641855871,4363917.283711742,13601362.524765251,27.5701885912958,14889.855880791343,0,1,100,-8.877218246459961,1.4676506519317627,6.210618019104004,6.196962356567383,14300,
144,173.87127829818965,2077417.833437915,4154835.66687583,12612240.15030684,17.77200090060938,7782.56200386758,0,8,100,-8.888460159301758,2.3890247344970703,6.251129627227783,6.236988544464111,14400,
145,268.7736793642496,3033824.1884327405,6067648.376865481,12866766.771750374,283.19251807057645,9204.034300966496,0,15,100,-8.900871276855469,2.0461254119873047,6.314574241638184,6.310801029205322,14500,
146,227.94511661923352,2518823.575839505,5037647.15167901,13449291.27854291,89.67304348544191,14100.420388156495,0,0,100,-8.925987243652344,1.921085238456726,6.3249311447143555,6.320895195007324,14600,
147,371.60130734707906,4216555.215885746,8433110.431771493,11884765.078900302,834.9443445051396,5721.4158416352375,0,40,100,-8.852209091186523,1.8917236328125,6.185351848602295,6.184230804443359,14700,
