episode,episode_reward,average_rate_e2e,average_rate_HR,average_rate_RL,average_snr_HR,average_snr_RL,outage_count,constraint_violation_count,trajectory_length,actor_loss,critic_loss,q1_mean,q2_mean,replay_buffer_size,exploration_noise
1,202.31426516830925,2275056.209537407,4550112.419074814,13314570.319286807,26.540652129520403,10848.875262981872,0,0,100,,,,,100,
2,181.09972940195118,2082387.2051425872,4164774.4102851744,13568811.986316817,20.328905915635026,12852.875820548441,0,0,100,,,,,200,
3,168.39566912557692,1960351.092178503,3920702.184357006,13211419.927691713,14.223502694170934,9993.259943542489,0,0,100,,,,,300,
4,136.65415242884265,1691399.2523060443,3382798.5046120887,15338536.348030968,9.467845661780235,43988.10995269042,0,0,100,,,,,400,
5,174.14123232807304,2045180.4748406657,4090360.9496813314,12905317.70525391,16.789133636435643,10247.810476563734,0,4,100,,,,,500,
6,159.53722576898713,1884112.6763009476,3768225.352601895,13637967.88154012,12.737668596044672,13656.232502706398,0,0,100,,,,,600,
7,111.64765472934538,1637237.8639675048,3274475.7279350096,14480076.659852225,8.78216838683659,23132.07943599237,0,20,100,,,,,700,
8,148.29740244850288,1788213.1076119402,3576426.2152238805,14200799.435915919,11.883927881023086,19106.240089746418,0,0,100,,,,,800,
9,143.39027707639013,1742826.4662887738,3485652.9325775476,14251149.1419615,10.240580326921418,19875.00730713686,0,0,100,,,,,900,
10,171.85059994690576,2006194.0476795316,4012388.0953590632,14371145.712460302,19.56607641438622,23224.658020076724,0,0,100,-2.43489146232605,24.903087615966797,-0.4654918611049652,0.5895772576332092,1000,
11,88.5561741483414,1652842.6382684407,3305685.2765368815,14936790.389577124,10.039186103485575,32650.446627271085,0,44,100,-2.895143508911133,17.755191802978516,-0.06919844448566437,1.0776126384735107,1100,
12,256.20709394176316,3221679.8511322183,6443359.7022644365,14227584.06171427,134.1946497038109,21722.874548942094,0,46,100,-3.4754276275634766,15.666266441345215,0.37922781705856323,1.5221060514450073,1200,
13,171.5961049474015,2300076.931609409,4600153.863218818,14045329.78985014,39.839996200992275,17808.43269172811,0,32,100,-3.946861982345581,10.192447662353516,0.9013619422912598,2.021421194076538,1300,
14,120.38321201083413,1931077.939174353,3862155.878348706,14339878.535715694,23.170759225753383,22071.358118965425,0,43,100,-4.390642166137695,7.308945655822754,1.4431917667388916,2.6438002586364746,1400,
15,187.76160598760404,2472602.9566324744,4945205.913264949,13517986.72255816,70.79123818540394,12869.91394301878,0,35,100,-5.061285495758057,6.465923309326172,1.8101736307144165,2.9770116806030273,1500,
16,105.31332433817971,1811777.3661769521,3623554.7323539043,14493807.701904908,13.698742518345538,26303.961260036336,0,45,100,-5.473303318023682,4.273322105407715,2.3346498012542725,3.646360397338867,1600,
17,147.29003082608207,2215367.921105933,4430735.842211866,14105760.351241514,40.2653047617391,20187.511605234187,0,47,100,-6.100706100463867,3.9899210929870605,2.673816204071045,3.629781723022461,1700,
18,170.4142649607689,2306568.912183613,4613137.824367226,14575774.511599166,48.08891922402018,25296.710735204946,0,33,100,-6.407997131347656,3.7000036239624023,3.1292037963867188,3.974433660507202,1800,
19,172.8462199759085,2633532.593668306,5267065.187336612,13769316.485644335,60.812491449173976,15650.479477734187,0,67,100,-6.606014251708984,3.39074444770813,3.799546241760254,4.175665378570557,1900,
20,231.6605949111708,2938113.0832514437,5876226.166502887,13708896.012422673,90.0103415076099,15158.90068369565,0,41,100,-6.5971479415893555,3.8621742725372314,4.230890274047852,4.334136486053467,2000,
21,219.4790127224289,3065958.2798123416,6131916.559624683,14392645.144371439,105.8897579442131,31850.799743475458,0,66,100,-6.589047431945801,4.275315761566162,4.3736186027526855,4.1731133460998535,2100,
22,199.74193159626756,2661260.7209028136,5322521.441805627,13892966.878809659,59.61092412916867,16140.861404120202,0,43,100,-6.367278099060059,2.6037614345550537,4.391176223754883,3.9262213706970215,2200,
23,170.82811034409153,2652730.2253182344,5305460.450636469,13861624.256314848,60.844883604894896,15829.487600529983,0,71,100,-6.316889762878418,3.7583045959472656,4.3945136070251465,3.6711513996124268,2300,
24,150.52857049881428,2351172.821089813,4702345.642179626,14382741.330138402,47.102948491392674,23924.1148377695,0,58,100,-6.213694095611572,3.159245014190674,4.556354999542236,3.7769031524658203,2400,
25,228.68849873345908,3028481.073118012,6056962.146236024,13449690.276933506,100.04817285413927,11525.606475007451,0,54,100,-6.235605716705322,3.141781806945801,4.407189846038818,3.525808095932007,2500,
26,244.59038615062508,3350309.534526987,6700619.069053974,13709001.021796737,167.53287743187263,14692.183953816446,0,72,100,-6.099888324737549,3.099217653274536,4.386922836303711,3.57545804977417,2600,
27,220.1158097119264,3087612.6671789032,6175225.3343578065,13924849.827951696,130.05800823219545,16828.549035240747,0,68,100,-6.098817825317383,3.306004047393799,4.13902473449707,3.4225518703460693,2700,
28,276.83961147798084,3494598.8150989623,6989197.630197925,13214425.357835574,187.30177420507385,9699.465429518477,0,56,100,-6.139409065246582,2.426352024078369,4.094089984893799,3.6032280921936035,2800,
29,255.56132344895408,3522298.5000309134,7044597.000061827,13828349.578268344,259.1412450693006,17888.74986561654,0,79,100,-6.119105339050293,2.322775363922119,3.711458444595337,3.5152533054351807,2900,
30,305.75332796233687,3888801.4427885585,7777602.885577117,13074215.74854183,441.9109212455922,10876.296381008768,0,69,100,-6.046399116516113,3.868809700012207,3.737914800643921,3.6856746673583984,3000,
31,232.6055401296277,3235642.7670733314,6471285.534146663,14213079.550646346,157.641625104771,24316.997097595846,0,71,100,-6.172727584838867,3.325268268585205,3.667097806930542,3.840768814086914,3100,
32,279.7794417997066,3490433.3632151997,6980866.726430399,13533864.5628029,201.37399814369712,12662.197160589585,0,52,100,-6.153167724609375,2.8962082862854004,3.676440715789795,4.068840026855469,3200,
33,312.2703605607619,3918977.0037330184,7837954.007466037,12972909.630319076,364.6722735629139,8795.687229592644,0,66,100,-6.248510360717773,2.5791711807250977,3.643446683883667,4.059689521789551,3300,
