episode,episode_reward,average_rate_e2e,average_rate_HR,average_rate_RL,average_snr_HR,average_snr_RL,outage_count,constraint_violation_count,trajectory_length,actor_loss,critic_loss,q1_mean,q2_mean,replay_buffer_size,exploration_noise
16,544.824874385771,5826011.584306243,11652023.168612486,12989188.871454654,3241.0401297851577,10691.988668677608,0,35,100,,32.67446517944336,2.1789932250976562,1.8792099952697754,1600,0.09229311239742362
17,558.2363578436731,5850935.034502566,11701870.069005132,13095693.03959711,3370.9362654858305,10739.516982267256,0,24,100,-1.7390471696853638,30.729393005371094,2.3135218620300293,1.9922633171081543,1700,0.0918316468354365
18,546.9485373523047,5855463.381371695,11710926.76274339,12952251.435304197,3377.1033425666337,10127.797537947,0,36,100,,21.101736068725586,3.1156182289123535,2.727646589279175,1800,0.09137248860125932
19,528.161960395192,5777980.033714205,11555960.06742841,12776094.00738258,3049.433742994037,9074.688473597034,0,47,100,-2.6199612617492676,19.79412841796875,3.3240158557891846,2.8905043601989746,1900,0.09091562615825302
20,515.1163465834794,5700766.282876552,11401532.565753104,12726005.2765865,2769.2113539910833,8733.263778996332,0,52,100,,15.210100173950195,3.898730516433716,3.4659242630004883,2000,0.09046104802746176
21,547.3387696992121,5840176.958158353,11680353.916316707,12960899.205122741,3314.6420029650826,10111.180705528961,0,34,100,-3.4831433296203613,15.113044738769531,4.094917297363281,3.6296658515930176,2100,0.09000874278732444
22,510.4490221237793,5683950.49023444,11367900.98046888,12655951.894712,2701.5833966694613,8213.373663361968,0,55,100,,15.553670883178711,4.497706413269043,3.8388185501098633,2200,0.08955869907338782
23,520.8271301178411,5753946.812796205,11507893.62559241,12654227.785778822,2961.7437624840613,8090.458789338955,0,52,100,-4.6528825759887695,11.693244934082031,5.114182472229004,4.488093852996826,2300,0.08911090557802087
24,501.2519317643443,5652114.236968313,11304228.473936627,12564198.014847195,2577.819446124102,7758.136476184488,0,61,100,,13.627386093139648,5.026245594024658,4.444586753845215,2400,0.08866535105013076
25,507.11801487657556,5679566.969828368,11359133.939656736,12586990.129893042,2688.3943681809446,7678.913331461069,0,58,100,-5.379753589630127,12.271717071533203,5.322700500488281,4.8683319091796875,2500,0.08822202429488012
26,509.29190670587735,5736973.963878564,11473947.927757127,12494185.056262705,2889.994096085508,7018.161923634454,0,62,100,,13.647375106811523,5.719850540161133,5.393517971038818,2600,0.08778091417340572
27,507.9899105916087,5724441.891699149,11448883.783398299,12493757.839821843,2844.963856576301,6995.7766197454175,0,62,100,-5.83237361907959,13.631683349609375,5.699136734008789,5.491320610046387,2700,0.0873420096025387
28,497.8351557200695,5674946.359577801,11349892.719155602,12437991.235491717,2673.8358527478085,6794.249937503437,0,67,100,,13.630460739135742,5.612812042236328,5.543520450592041,2800,0.086905299554526
29,496.0617480369216,5648649.824351084,11297299.648702169,12452264.777996369,2570.302778654058,6806.089975226762,0,66,100,-5.826569557189941,12.948196411132812,5.570720195770264,5.688375949859619,2900,0.08647077305675337
30,491.59566564913473,5634385.381975127,11268770.763950255,12403779.902336467,2523.326254390183,6555.021825245229,0,69,100,,14.550962448120117,6.012500286102295,6.210567474365234,3000,0.0860384191914696
31,494.54126741095666,5670929.152920532,11341858.305841064,12362403.816605363,2653.7311464311783,6197.181035006527,0,70,100,-6.255149841308594,14.207937240600586,5.457303047180176,5.720798492431641,3100,0.08560822709551225
32,487.88189269101736,5617778.488021786,11235556.976043573,12374444.34472229,2461.947605988352,6364.061375630789,0,71,100,,14.135391235351562,5.28159236907959,5.648850917816162,3200,0.08518018596003468
33,489.11471740762477,5629170.493610543,11258340.987221086,12360599.176522972,2503.3435405399123,6213.340104774747,0,71,100,-6.168124675750732,12.196057319641113,5.691592216491699,6.137609958648682,3300,0.08475428503023451
34,484.4496979187371,5603620.759616263,11207241.519232526,12319269.842946813,2411.3158661554653,6031.336340570677,0,73,100,,13.306169509887695,5.24686336517334,5.748456001281738,3400,0.08433051360508334
35,484.7297226523158,5605854.525646843,11211709.051293686,12306307.177116996,2422.244109879967,5950.780500474653,0,73,100,-6.021421432495117,10.639730453491211,5.408272743225098,5.999228477478027,3500,0.08390886103705793
36,481.63732313580135,5595385.781946675,11190771.56389335,12274874.939393241,2383.56658396406,5799.732413527522,0,75,100,,13.73497200012207,4.581462860107422,5.1839280128479,3600,0.08348931673187264
37,482.9063217379304,5607510.200045726,11215020.400091453,12287050.650199141,2432.3185084482157,5856.317567684354,0,75,100,-5.6108479499816895,11.393335342407227,4.63620662689209,5.358743667602539,3700,0.08307187014821328
38,478.3354227410829,5583061.478868773,11166122.957737546,12248122.388024176,2342.1203603650843,5714.631820232561,0,77,100,,9.084129333496094,4.60670280456543,5.233778476715088,3800,0.08265651079747222
39,480.1388537946974,5590575.830586454,11181151.661172908,12252005.150771135,2369.314779438436,5706.99569979957,0,76,100,-5.659353733062744,12.01052188873291,4.313350677490234,4.812811374664307,3900,0.08224322824348486
40,476.7480327951796,5577236.992826557,11154473.985653114,12213653.755444009,2322.133149077669,5507.8208331993865,0,78,100,,10.004274368286133,4.439363479614258,4.8702263832092285,4000,0.08183201210226744
41,475.25876206134564,5572573.746363452,11145147.492726903,12222881.352672048,2305.227427745249,5603.04362518744,0,79,100,-5.955126762390137,9.739897727966309,4.709125518798828,4.990242958068848,4100,0.0814228520417561
42,472.40755598629664,5554256.517388174,11108513.034776349,12159773.045531811,2246.560109455172,5362.747500015011,0,80,100,,7.291962623596191,4.86745548248291,4.901313781738281,4200,0.08101573778154732
43,469.93493602191114,5549550.2395018255,11099100.479003651,12141170.25766056,2232.7056853740796,5297.92873588487,0,82,100,-6.156579494476318,9.532773971557617,4.680989742279053,4.51406192779541,4300,0.08061065909263958
44,467.6611788773798,5525908.022876207,11051816.045752414,12049105.176385267,2170.5068544194405,5049.989370861859,0,82,100,,9.383447647094727,4.749565124511719,4.410549640655518,4400,0.08020760579717638
45,465.4736814271405,5524485.185181398,11048970.370362796,12059916.323311616,2162.2079204423503,5098.354899388561,0,84,100,-6.495954513549805,9.008316040039062,4.840963840484619,4.410980224609375,4500,0.0798065677681905
46,463.77786431161667,5496700.822606909,10993401.645213818,11952047.288319154,2093.171422599071,4816.245975495486,0,83,100,,11.329675674438477,4.560534477233887,4.068990707397461,4600,0.07940753492934956
47,461.83859624151796,5497449.620151457,10994899.240302915,11971342.707502466,2089.8959738785,4885.458773819657,0,85,100,-6.52363920211792,10.27737808227539,4.519600868225098,4.041264533996582,4700,0.07901049725470281
48,460.70092277340774,5485961.919433431,10971923.838866862,11934238.950442525,2060.9865913314,4822.56070335761,0,85,100,,10.492897033691406,4.922549247741699,4.406223773956299,4800,0.0786154447684293
49,460.03527511927535,5489449.709339214,10978899.418678427,11949108.906245112,2067.2537765185943,4834.5762578532085,0,86,100,-6.733494281768799,9.493549346923828,4.8807268142700195,4.395417213439941,4900,0.07822236754458715
50,457.37465664043077,5472349.269029627,10944698.538059253,11885040.672081623,2023.4089028315173,4653.651642319034,0,87,100,,7.474391937255859,5.269289970397949,4.869266033172607,5000,0.07783125570686422
51,456.65944001882593,5475409.310728185,10950818.62145637,11902594.018163774,2030.0604410875455,4727.511513454053,0,88,100,-6.285188674926758,5.964451313018799,5.040006637573242,4.820110321044922,5100,0.0774420994283299
52,457.30841598113454,5471866.7722660275,10943733.544532055,11892370.106725,2019.124485571071,4705.675405271873,0,87,100,,9.089977264404297,4.672057628631592,4.555859088897705,5200,0.07705488893118825
53,457.01707354134186,5468984.137570691,10937968.275141383,11882231.126984807,2012.4985104983145,4667.165708615695,0,87,100,-6.144242286682129,7.297718048095703,5.016096591949463,5.101191997528076,5300,0.07666961448653231
54,452.39487047515576,5462910.033985569,10925820.067971138,11875225.309365224,1993.8793334172399,4710.843432635571,0,91,100,,6.135025978088379,4.811642169952393,5.0736846923828125,5400,0.07628626641409965
55,454.7812112447412,5466400.568181494,10932801.136362989,11862490.385637429,2009.006320375257,4606.411305111331,0,89,100,-6.00851583480835,6.546358108520508,4.806929111480713,5.125618934631348,5500,0.07590483508202915
56,456.38980723264643,5462776.5203763675,10925553.040752735,11877138.088238044,1994.5642315988132,4745.969976436537,0,87,100,,5.969703674316406,4.995725154876709,5.329726696014404,5600,0.075525310906619
57,456.1767032713619,5460400.660731141,10920801.321462283,11853510.61460283,1990.4077824932308,4596.8253775006415,0,87,100,-5.790143966674805,5.364141464233398,4.66929817199707,4.943734645843506,5700,0.07514768435208591
58,455.2028727312226,5460792.428604218,10921584.857208436,11864428.210978108,1991.5043736787748,4695.931129929308,0,88,100,,5.461708068847656,4.833835124969482,5.017403602600098,5800,0.07477194593032548
59,454.1429579676596,5459968.628812365,10919937.25762473,11850411.662621407,1990.313866229524,4603.617652928423,0,89,100,-6.217301368713379,7.693732738494873,4.725802898406982,4.635488033294678,5900,0.07439808620067385
60,456.1822323032236,5460233.5837858245,10920467.167571649,11851055.60240537,1991.2750469233679,4597.864985587735,0,87,100,,5.795724868774414,5.061710357666016,4.842057228088379,6000,0.07402609576967048
61,453.0371564871669,5458853.9235721305,10917707.847144261,11848738.0362485,1987.4791709163596,4629.041375651697,0,90,100,-6.352972984313965,6.017825603485107,5.049593925476074,4.709575176239014,6100,0.07365596529082213
62,456.8981519415903,5457455.32261739,10914910.64523478,11840851.955583459,1985.6048222510206,4600.386842862794,0,86,100,,6.032565593719482,5.07706356048584,4.707095146179199,6200,0.07328768546436802
63,452.01541903342655,5458677.3525212575,10917354.705042515,11842025.00230303,1989.2175023930158,4600.810263913078,0,91,100,-6.321345806121826,5.179015159606934,5.34440803527832,4.9062981605529785,6300,0.07292124703704618
64,451.62678459642746,5454887.400144745,10909774.80028949,11843053.793737631,1974.624133464528,4639.8159157658965,0,91,100,,4.570420265197754,5.398453712463379,5.175270080566406,6400,0.07255664080186094
65,452.8170122539659,5456663.153072137,10913326.306144275,11840417.766925642,1981.9683710539068,4604.182496740007,0,90,100,-6.047299385070801,5.146135330200195,5.159379005432129,4.999882221221924,6500,0.07219385759785164
66,459.49390933926907,5462962.17404692,10925924.34809384,11828407.09604496,2009.0256876901776,4516.875164831984,0,84,100,,3.5080461502075195,5.004916667938232,5.05019998550415,6600,0.07183288830986238
67,461.47597349859893,5462935.205521818,10925870.411043637,11838700.976603119,2007.0745129087345,4598.689943588315,0,82,100,-5.963481903076172,4.219715595245361,5.021507263183594,5.1659979820251465,6700,0.07147372386831308
68,460.575020039807,5463665.881170789,10927331.762341578,11829562.699512038,2012.3131201334952,4544.948526506712,0,83,100,,4.8040056228637695,4.91281795501709,5.0884575843811035,6800,0.07111635524897152
69,458.1190902629324,5468963.8061382305,10937927.612276461,11829944.161510654,2030.014807722219,4529.606699027298,0,86,100,-5.999563217163086,3.717831611633301,5.326910972595215,5.396543502807617,6900,0.07076077347272666
70,460.24576570493105,5470065.383970909,10940130.767941818,11825871.972978164,2035.5035194771572,4526.329622638808,0,84,100,,4.532651901245117,5.140801429748535,5.130743026733398,7000,0.07040696960536302
71,460.2727571437196,5470396.724354175,10940793.44870835,11824055.284758985,2036.031705060483,4510.427624372104,0,84,100,-6.269999980926514,4.401721477508545,5.155480861663818,5.183549880981445,7100,0.0700549347573362
72,461.16003559615774,5488436.883465804,10976873.766931608,11822544.684286797,2101.5246343549943,4509.663853839359,0,85,100,,6.263999938964844,5.116401195526123,4.959744453430176,7200,0.06970466008354953
73,461.15112336845823,5478751.811391934,10957503.622783868,11827236.07271419,2065.90192174283,4539.36566644694,0,84,100,-6.616419792175293,5.431942939758301,5.400806427001953,5.167778968811035,7300,0.06935613678313178
74,463.43830406522346,5491024.746519481,10982049.493038962,11821817.473502021,2103.7191925219777,4510.280173674998,0,83,100,,4.4354023933410645,5.049527168273926,4.836420059204102,7400,0.06900935609921612
75,462.52130111869565,5491732.609409281,10983465.218818562,11820565.66818837,2106.2729160017816,4501.651228697581,0,84,100,-6.6056718826293945,4.40225076675415,5.315391540527344,5.067329406738281,7500,0.06866430931872003
76,464.8722583563971,5514303.135364474,11028606.270728948,11816720.417922512,2176.4635116172863,4503.032521723627,0,84,100,,3.285991668701172,5.374800682067871,5.190119743347168,7600,0.06832098777212643
77,465.7719086852431,5532414.578713188,11064829.157426376,11818876.434255967,2234.186583906273,4507.180968890262,0,85,100,-6.150589942932129,3.4484987258911133,5.149242877960205,5.176470756530762,7700,0.0679793828332658
78,471.9423413885471,5562503.81842406,11125007.63684812,11805096.416502215,2333.0192911947934,4435.207465185153,0,82,100,,4.356312274932861,4.882544994354248,4.971883296966553,7800,0.06763948591909946
79,471.73857419889436,5579775.533686545,11159551.06737309,11803618.233168716,2372.169896363505,4417.174650083754,0,84,100,-6.292923450469971,4.626471519470215,4.984832763671875,5.100323677062988,7900,0.06730128848950397
80,484.5606949678852,5730194.790505242,11460389.581010483,11755174.44032204,2865.740516756083,4334.646504726696,0,87,100,,2.5113577842712402,5.465824127197266,5.607968330383301,8000,0.06696478204705644
81,485.53473746940637,5692045.198421118,11384090.396842236,11778461.8342978,2732.4951365140882,4392.521422641126,0,82,100,-6.558070659637451,4.378026008605957,5.406185626983643,5.511378765106201,8100,0.06662995813682115
82,489.85668311633503,5708743.1779886065,11754993.39596066,11634353.460811047,3476.693798569216,4110.931978255196,0,79,100,,2.6490044593811035,5.4212775230407715,5.503899097442627,8200,0.06629680834613705
83,485.8789568172842,5726005.146536589,11639282.509442681,11681786.971606553,3220.940958275927,4188.551556997528,0,85,100,-6.059679985046387,4.044632434844971,5.292305946350098,5.275782585144043,8300,0.06596532430440637
84,486.79402462161283,5708262.6121663535,11759087.146273086,11637641.600785099,3485.604864933784,4137.844879043078,0,82,100,,3.2985854148864746,4.99069881439209,4.93606424331665,8400,0.06563549768288433
85,489.44669963590025,5713617.827269906,11714742.740073245,11651187.257016934,3385.1403951429015,4139.688509317956,0,80,100,-5.805215835571289,3.969177722930908,5.147647857666016,5.066925525665283,8500,0.06530732019446991
86,486.83533743220215,5709497.893684222,11815801.740541441,11622556.748103304,3627.7047964426247,4097.684218674014,0,82,100,,4.157543659210205,5.087134838104248,5.021124362945557,8600,0.06498078359349757
87,484.8498044759034,5709525.333243923,11809162.894209996,11619452.75277921,3611.6104383960333,4091.903606093608,0,84,100,-5.969956874847412,3.732473850250244,5.301754474639893,5.210695743560791,8700,0.06465587967553008
88,485.5053151519707,5706435.655147867,11823563.282718213,11614361.362339035,3645.1802645057587,4072.0367379609697,0,83,100,,4.257735252380371,5.248868465423584,5.163964748382568,8800,0.06433260027715243
89,483.4817425882571,5706017.577025457,11806731.696950734,11619401.123591935,3601.611232282477,4096.159365619606,0,85,100,-5.786334037780762,3.21901273727417,5.346545219421387,5.323095321655273,8900,0.06401093727576666
90,490.61532144316664,5707470.954542108,11829802.934667146,11611254.89781412,3662.5104311516216,4056.40324797827,0,78,100,,2.696546792984009,5.370079040527344,5.384528636932373,9000,0.06369088258938783
91,485.9023732057151,5710371.557767428,11842799.628010334,11612718.733266309,3700.174804970165,4067.0712848587527,0,83,100,-5.504787445068359,2.801539897918701,5.368564605712891,5.438258171081543,9100,0.0633724281764409
92,481.75072939458,5709078.347709864,11841044.39422849,11613881.564184885,3695.279379137569,4101.316355630869,0,87,100,,3.1194138526916504,5.297060966491699,5.317281246185303,9200,0.06305556603555869
93,483.55291347282855,5707027.018515551,11835218.533428753,11606715.411905969,3677.209260957358,4032.745153400475,0,85,100,-5.76556921005249,3.0161232948303223,5.41680908203125,5.426477909088135,9300,0.0627402882053809
94,488.06878156699054,5712189.209143167,11849676.837218504,11618403.367106158,3720.686748972927,4098.79339535623,0,81,100,,4.29581356048584,5.152889728546143,5.136681079864502,9400,0.062426586764353996
95,486.6582695755378,5708200.8267023675,11840513.85606239,11609835.543092005,3692.26650200199,4060.0476821047237,0,82,100,-5.626135349273682,2.722849130630493,5.213383674621582,5.152991771697998,9500,0.062114453830532226
96,487.6551696099644,5708206.614129595,11845834.839131244,11609318.675521694,3707.9429443305567,4071.268279027273,0,81,100,,2.2693114280700684,5.638617515563965,5.586950302124023,9600,0.061803881561379566
97,486.1126512717683,5712579.840649052,11855350.340990135,11611852.466878397,3738.3197148853424,4068.2509081477615,0,83,100,-5.773472309112549,2.478729009628296,5.584234237670898,5.502025604248047,9700,0.061494862153572666
98,487.14334593472825,5713012.418193052,11860412.425710168,11611501.860989539,3754.4324612300206,4072.7619613364923,0,82,100,,3.072354316711426,5.539534091949463,5.500253200531006,9800,0.0611873878428048
99,484.0122796657486,5711759.83017311,11861245.558728289,11605693.024968179,3757.449349893162,4048.53477451215,0,85,100,-5.480146884918213,3.6052451133728027,5.413992881774902,5.412718772888184,9900,0.060881450903590775
100,482.9074888249024,5710820.421844623,11853600.665890856,11614849.467967443,3731.362766382479,4090.9139264364667,0,86,100,,3.6896848678588867,5.341650485992432,5.368895530700684,10000,0.06057704364907282
101,487.2436151234268,5713977.706343245,11866989.461598177,11606940.625178777,3776.278474301862,4042.4026565057056,0,82,100,-5.653632640838623,2.9962000846862793,5.36735725402832,5.424246311187744,10100,0.06027415843082746
102,487.3765679274946,5715473.24371793,11873293.18811783,11607480.67450658,3796.1948490709597,4038.226952678407,0,82,100,,3.314993143081665,5.3770833015441895,5.441203594207764,10200,0.05997278763867332
103,487.3348829686482,5714999.63416472,11869863.286080929,11608985.704081027,3785.53957163059,4048.201083854147,0,82,100,-5.9129767417907715,2.8872852325439453,5.414342403411865,5.426071643829346,10300,0.059672923700479955
104,489.341101792765,5714925.039063041,11865358.594666297,11610827.642206881,3770.044952906876,4062.917882047654,0,80,100,,2.667616844177246,5.582310199737549,5.57541561126709,10400,0.05937455908197756
105,489.1437872182302,5713136.227995596,11865866.777440337,11608241.614534244,3770.991859977194,4050.6242404805935,0,80,100,-5.907543182373047,2.957520008087158,5.605113506317139,5.542420387268066,10500,0.05907768628656767
106,482.5396202173577,5717050.224047092,11880102.329644425,11608257.09522717,3819.8778731003126,4047.329222160938,0,87,100,,3.216503143310547,5.686850070953369,5.662712097167969,10600,0.05878229785513483
107,482.6947859340944,5718623.250489494,11880854.224251367,11612641.8853524,3823.2457005393126,4067.4238227673677,0,87,100,-5.840218544006348,2.360914707183838,5.471913814544678,5.453993320465088,10700,0.05848838636585915
108,480.8672424276438,5720421.639126084,11889011.335289292,11614659.472199349,3851.7152226003727,4077.6813802489814,0,89,100,,2.350412607192993,5.603363037109375,5.606194496154785,10800,0.05819594443402985
109,488.902888684768,5720602.796185911,11885194.104189465,11616539.18932633,3836.776587219344,4077.807014524772,0,81,100,-5.783681869506836,1.8382282257080078,5.523581504821777,5.557251453399658,10900,0.057904964711859706
110,482.8433926801417,5720061.861543459,11888806.004725847,11609976.472609432,3850.838138894833,4048.415393005794,0,87,100,,2.3235116004943848,5.581584930419922,5.621493339538574,11000,0.05761543988830041
111,482.9179114456234,5720712.372055834,11889754.509246359,11610358.129024021,3853.6530114380093,4046.1118483158484,0,87,100,-6.002614974975586,2.8565995693206787,5.773955345153809,5.794943332672119,11100,0.05732736268885891
112,483.89046617683374,5720598.198559566,11886439.290907402,11620007.618921874,3842.3896331459214,4104.926469570934,0,86,100,,2.984038829803467,5.54722785949707,5.5399580001831055,11200,0.05704072587541461
113,484.0448070333111,5721983.749533922,11892581.994449846,11614546.378913855,3863.49943967878,4057.883991973728,0,86,100,-5.910910606384277,2.6769909858703613,5.673882484436035,5.649354934692383,11300,0.05675552224603753
114,486.83899082986426,5720065.367078621,11885301.562231079,11616721.348909726,3837.9910298989153,4080.412435827697,0,83,100,,1.7101833820343018,5.5462541580200195,5.5026750564575195,11400,0.05647174463480734
115,485.0060964912852,5721793.01849134,11894521.292293241,11615721.566177623,3870.4137058062747,4079.0863705819484,0,85,100,-5.821769714355469,2.095289707183838,5.6280517578125,5.5599846839904785,11500,0.056189385911633305
116,488.07734804524733,5722273.844828383,11893142.495287783,11618041.143439772,3864.905631735811,4085.017612113773,0,82,100,,2.9280447959899902,5.7475433349609375,5.709439754486084,11600,0.05590843898207514
117,487.27126296082207,5724391.516440595,11898384.803180361,11619114.667641342,3884.5793979520713,4085.030622758635,0,83,100,-5.794086933135986,2.597099542617798,5.519868850708008,5.511938095092773,11700,0.05562889678716477
118,485.1091293393606,5722740.58247521,11897300.69156552,11613822.286630258,3880.471030506866,4063.5074172759773,0,85,100,,1.7800673246383667,5.6931562423706055,5.758338928222656,11800,0.055350752303228945
119,483.96643434786347,5721293.950216741,11890052.024175033,11614384.43151473,3854.1031500437616,4065.577178786767,0,86,100,-6.346994876861572,2.9012269973754883,5.657310962677002,5.689266681671143,11900,0.0550739985417128
120,484.17654295021333,5723386.1366257025,11898227.978650015,11612503.331926437,3884.9681732710487,4056.747425638336,0,86,100,,1.9355075359344482,5.734733581542969,5.73268985748291,12000,0.05479862854900423
121,487.37057313008876,5725187.441817776,11901383.001535997,11619545.340970987,3893.588584899069,4076.633495228578,0,83,100,-6.307837009429932,1.9517464637756348,5.911777973175049,5.9264726638793945,12100,0.05452463540625921
122,487.7450487022048,5719145.213614622,11888360.46707633,11609155.47280784,3848.7830238976453,4035.3968245503556,0,82,100,,2.4050159454345703,5.685039520263672,5.644593715667725,12200,0.05425201222922791
123,485.2655304882428,5724332.773645051,11899959.902372759,11621394.03874836,3889.8828973355203,4092.7444399979495,0,85,100,-6.167003154754639,2.058530330657959,5.793600082397461,5.758110523223877,12300,0.05398075216808177
124,484.4324584203853,5725920.644308738,11904482.071048813,11618997.122527963,3905.064762267561,4072.7340571887144,0,86,100,,2.114941358566284,5.831668376922607,5.797173976898193,12400,0.053710848407241364
125,486.15491822978225,5723228.182230545,11901317.902899921,11612487.218653545,3894.523855170038,4052.969567479849,0,84,100,-5.8051934242248535,1.8952058553695679,5.648486137390137,5.624149799346924,12500,0.053442294165205156
126,484.3547203922028,5725196.214080006,11907574.159879694,11613589.767816784,3916.7863093975193,4041.814950011722,0,86,100,,2.406492233276367,5.756699562072754,5.794116020202637,12600,0.05317508269437913
127,485.36422972667,5725376.438166577,11904674.604445515,11621247.704147298,3906.855805892459,4100.336803057862,0,85,100,-5.843146324157715,1.7723523378372192,5.59022331237793,5.614572525024414,12700,0.052909207280907235
128,482.3052534073663,5724735.926336398,11906227.89014869,11613692.098690875,3911.4427608837486,4047.5827146474394,0,88,100,,2.4593753814697266,5.788263320922852,5.825556755065918,12800,0.0526446612445027
129,484.3916296746383,5725545.012742815,11902826.967325984,11620739.062095614,3897.1915259965085,4087.632420915354,0,86,100,-6.07697868347168,2.3264713287353516,5.711142539978027,5.726125717163086,12900,0.052381437938280186
130,485.38532022877695,5725490.058529555,11903438.980352916,11618306.895175021,3901.409122362639,4084.216498497472,0,85,100,,2.499861240386963,5.577489852905273,5.572930812835693,13000,0.052119530748588785
131,486.6903457216281,5728534.986120019,11912654.109847356,11623865.641808162,3934.9387423792127,4103.351365251681,0,84,100,-6.414613246917725,2.8019156455993652,5.94297981262207,5.928691387176514,13100,0.05185893309484584
132,484.26957052857705,5724377.3717920855,11904571.460057998,11614919.479296261,3905.489155733342,4051.269746561445,0,86,100,,2.046443462371826,5.832592964172363,5.811057090759277,13200,0.05159963842937161
133,483.85722508858095,5730252.153999111,11918063.67027452,11624485.058991192,3955.875899703377,4094.484307574165,0,87,100,-6.467803001403809,2.1012661457061768,5.913646697998047,5.897500991821289,13300,0.051341640237224755
134,477.1866528383316,5723615.31899434,11904196.541495027,11610922.328380905,3902.263672736449,4029.802584660491,0,93,100,,2.3220229148864746,6.007983207702637,5.979574203491211,13400,0.05108493203603863
135,482.37855834119046,5725496.679479017,11907712.050797386,11614956.753614789,3916.957262778769,4067.2090292472217,0,88,100,-6.340325355529785,1.986146092414856,5.709737777709961,5.682212829589844,13500,0.05082950737585844
136,482.99478455023893,5721779.555453223,11898640.186015554,11612341.242080908,3880.791770064906,4049.1236797103193,0,87,100,,1.1456618309020996,6.090043544769287,6.0932488441467285,13600,0.05057535983897914
137,483.00097390814784,5721799.969795461,11899300.434508726,11611198.468800202,3880.421805032961,4038.7853889771623,0,87,100,-6.482394695281982,3.463925361633301,5.870365142822266,5.8614277839660645,13700,0.050322483039784247
138,484.45611638444757,5726262.0935714105,11909208.461532736,11619961.9488617,3918.713281619329,4080.882581317518,0,86,100,,1.7018060684204102,6.052303791046143,6.073385715484619,13800,0.050070870624585324
139,481.2640309631069,5724323.4266281165,11905087.591820931,11616039.667186428,3902.6438774207454,4066.5208903963194,0,89,100,-6.44627046585083,1.9848177433013916,5.755354881286621,5.780157089233398,13900,0.049820516271462396
140,484.30894612084757,5724785.509955293,11908722.038656201,11613716.202439247,3913.5857571961756,4032.101980357811,0,86,100,,2.4653139114379883,5.904858112335205,5.910801887512207,14000,0.049571413690105086
141,484.62467206735545,5727959.214340602,11914395.499703668,11621776.002436697,3936.2336742691523,4089.263595965608,0,86,100,-6.7365007400512695,2.113070249557495,5.866301536560059,5.860411643981934,14100,0.04932355662165456
142,485.3890351394243,5725627.5867605135,11907709.624959154,11617632.990548456,3910.4261513540027,4066.312417606653,0,85,100,,1.7365933656692505,6.099759578704834,6.090188980102539,14200,0.04907693883854629
