episode,episode_reward,average_rate_e2e,average_rate_HR,average_rate_RL,average_snr_HR,average_snr_RL,outage_count,constraint_violation_count,trajectory_length,actor_loss,critic_loss,q1_mean,q2_mean,replay_buffer_size,exploration_noise
1,226.93213471618336,2275056.209537407,4550112.419074814,13314570.319286807,26.540652129520403,10848.875262981872,0,0,100,,,,,100,0.0995
2,207.69765364330493,2082387.2051425872,4164774.4102851744,13568811.986316817,20.328905915635026,12852.875820548441,0,0,100,,,,,200,0.09900250000000001
3,195.4911831064631,1960351.092178503,3920702.184357006,13211419.927691713,14.223502694170934,9993.259943542489,0,0,100,,,,,300,0.0985074875
4,168.5665853006341,1691399.2523060443,3382798.5046120887,15338536.348030968,9.467845661780235,43988.10995269042,0,0,100,,,,,400,0.09801495006250001
5,199.9135377088738,2045180.4748406657,4090360.9496813314,12905317.70525391,16.789133636435643,10247.810476563734,0,4,100,,,,,500,0.09752487531218751
6,187.86163210817853,1884112.6763009476,3768225.352601895,13637967.88154012,12.737668596044672,13656.232502706398,0,0,100,,,,,600,0.09703725093562657
7,143.20925557682116,1637237.8639675048,3274475.7279350096,14480076.659852225,8.78216838683659,23132.07943599237,0,20,100,,,,,700,0.09655206468094843
8,178.23000017079147,1788213.1076119402,3576426.2152238805,14200799.435915919,11.883927881023086,19106.240089746418,0,0,100,,,,,800,0.09606930435754368
9,173.7354978610707,1742826.4662887738,3485652.9325775476,14251149.1419615,10.240580326921418,19875.00730713686,0,0,100,,,,,900,0.09558895783575597
10,200.09768250337555,2006194.0476795316,4012388.0953590632,14371145.712460302,19.56607641438622,23224.658020076724,0,0,100,,5.508632659912109,0.7476481795310974,0.09983427822589874,1000,0.09511101304657718
11,217.28205230467054,2173304.017892324,4346608.035784648,13500900.448821083,35.071887958913145,12648.34663687268,0,0,100,-0.4422338604927063,3.831333637237549,1.0050945281982422,0.4376130700111389,1100,0.09463545798134429
12,223.2039498691438,2232729.7275922527,4465459.455184505,13412908.624610744,49.196775803951134,11889.235326774466,0,0,100,,2.670255184173584,1.3921668529510498,0.8145837783813477,1200,0.09416228069143756
13,233.83204909951604,2339167.3482694877,4678334.696538975,13427001.450034764,88.16116241900579,12404.753038847053,0,0,100,-0.6759058237075806,2.1331796646118164,1.6122419834136963,1.0844473838806152,1300,0.09369146928798038
14,283.5184523322252,3067208.2139204647,6134416.4278409295,12821550.526767494,386.58690504389045,9398.14256433638,0,23,100,,2.3751602172851562,1.6640973091125488,1.3501943349838257,1400,0.09322301194154048
15,286.20786775409607,3053628.254085243,6107256.508170486,12662677.024719458,339.7349782042778,8251.77114315043,0,19,100,-0.9412029981613159,2.4552559852600098,1.954048991203308,1.8179118633270264,1500,0.09275689688183278
16,310.91063150005033,3401382.8896085243,6802765.779217049,12624387.501320023,488.8633631659525,8327.593507032261,0,29,100,,2.919388771057129,1.8574626445770264,1.9041177034378052,1600,0.09229311239742362
17,305.8271365179982,3350202.2447814494,6700404.489562899,12537588.60496987,468.8257889841194,7786.356293843057,0,29,100,-1.2902781963348389,3.147306203842163,2.079807996749878,2.3382935523986816,1700,0.0918316468354365
18,329.6715685819997,3679522.3191118883,7359044.638223777,12354342.524667729,609.8836832265406,6958.786992104712,0,38,100,,3.292046546936035,2.0545246601104736,2.278376817703247,1800,0.09137248860125932
19,323.4040090463272,3556155.2437852914,7112310.487570583,12412446.013744945,531.2836197451678,6981.551493104652,0,32,100,-1.642126202583313,3.0520429611206055,2.0515213012695312,2.3056108951568604,1900,0.09091562615825302
20,351.54568250543304,3958818.811765049,7917637.623530098,12139882.69015873,735.5419029753886,6070.649746856752,0,44,100,,2.9107470512390137,2.035585880279541,2.2168309688568115,2000,0.09046104802746176
21,346.72462102307804,3890164.1524094148,7780328.3048188295,12248213.836277504,688.1665443532615,6508.973527994658,0,42,100,-2.386094093322754,3.0803794860839844,2.5076332092285156,2.6592328548431396,2100,0.09000874278732444
22,363.7041764208016,4180906.3239384056,8361812.647876811,12011700.524081951,840.1013210207713,5502.58673965336,0,54,100,,2.8353543281555176,2.101820230484009,2.15045428276062,2200,0.08955869907338782
23,356.0781632784386,3993895.6525415797,7987791.305083159,12307918.235793548,706.3250256396291,6770.906655108302,0,43,100,-2.7334671020507812,2.5549464225769043,2.3372154235839844,2.270195484161377,2300,0.08911090557802087
24,368.1417205555281,4235544.489208593,8471088.978417186,11998084.840859039,875.4847499880158,5449.102224901831,0,55,100,,2.3411903381347656,2.6355738639831543,2.498727321624756,2400,0.08866535105013076
25,371.28435196163474,4246702.691792669,8493405.383585338,12015350.206172422,851.1605443406303,5549.966775140763,0,53,100,-2.988166093826294,2.655193567276001,2.404081344604492,2.2809057235717773,2500,0.08822202429488012
26,378.96141621265133,4404105.896974903,8808211.793949805,11844993.873116665,944.4173280083335,4719.411113220286,0,61,100,,2.496375560760498,2.3854422569274902,2.2246267795562744,2600,0.08778091417340572
27,381.5570457979328,4400139.645990986,8800279.291981973,11931771.770606466,936.8244589190681,5141.306894407713,0,58,100,-3.1311540603637695,2.356541633605957,2.3882226943969727,2.3103036880493164,2700,0.0873420096025387
28,384.77704490932837,4503067.966194973,9006135.932389947,11798017.539101433,1009.4274988939982,4567.83502801613,0,65,100,,2.5155856609344482,2.3602020740509033,2.3075203895568848,2800,0.086905299554526
29,387.4027246010745,4519101.964541838,9038203.929083675,11809629.59498245,997.5631377254931,4596.38140243613,0,64,100,-3.1134986877441406,3.050419807434082,2.189141273498535,2.2272562980651855,2900,0.08647077305675337
30,392.53138444118287,4580889.410617681,9161778.821235362,11799956.48709458,1034.1446797472586,4532.060800528198,0,65,100,,2.344676971435547,2.6065077781677246,2.7303662300109863,3000,0.0860384191914696
31,393.3319248090915,4578804.9924109485,9157609.984821897,11800860.208154783,1034.6620664169789,4535.642597447893,0,64,100,-3.308197259902954,2.443129062652588,2.307720184326172,2.445133686065674,3100,0.08560822709551225
32,395.78247002191426,4664148.350323955,9328296.70064791,11726159.100862889,1097.4669480472276,4311.29783873145,0,70,100,,2.7299752235412598,2.287888526916504,2.3622424602508545,3200,0.08518018596003468
33,394.5625406129786,4631331.340222353,9262662.680444706,11725464.458690457,1070.6975073157569,4244.9452012158135,0,68,100,-3.6135244369506836,2.273332118988037,2.4122653007507324,2.462329387664795,3300,0.08475428503023451
34,398.7834383589822,4724577.3612292465,9449154.722458493,11676598.267627845,1131.792547102909,4057.1118328026846,0,73,100,,2.331550359725952,2.6686511039733887,2.6159374713897705,3400,0.08433051360508334
35,398.24788245616656,4698965.328069845,9397930.65613969,11713233.471001111,1116.0477542611218,4228.567721195385,0,71,100,-3.9300081729888916,2.395275354385376,2.6989924907684326,2.5580525398254395,3500,0.08390886103705793
36,399.3356943375632,4750317.371110129,9500634.742220258,11669230.166804349,1152.5181073512242,4060.2259575336666,0,75,100,,2.543989658355713,2.9976444244384766,2.8469395637512207,3600,0.08348931673187264
37,397.86732860831245,4765680.617163548,9531361.234327096,11606689.041093769,1165.560548429422,3807.450175346514,0,78,100,-4.017679214477539,2.7861385345458984,2.715169906616211,2.585826873779297,3700,0.08307187014821328
38,402.14574611398575,4818866.162645077,9637732.325290155,11599666.992934616,1204.0409694808136,3811.161804666389,0,79,100,,2.601926565170288,2.704545021057129,2.6224827766418457,3800,0.08265651079747222
39,401.1716277687903,4808963.369101662,9617926.738203324,11589712.270133283,1190.1255826843196,3727.087533419819,0,79,100,-4.091269493103027,2.4005277156829834,2.6656551361083984,2.6384568214416504,3900,0.08224322824348486
40,401.8300790161976,4846239.710035857,9692479.420071714,11559538.897240136,1224.3673847073048,3638.26809049736,0,82,100,,2.343616008758545,3.1354098320007324,3.138430118560791,4000,0.08183201210226744
41,401.0856007303217,4838502.1572196,9677004.3144392,11575163.871119792,1212.8808383361,3696.452955163414,0,82,100,-4.262021064758301,2.025648593902588,2.975023031234741,2.9883031845092773,4100,0.0814228520417561
42,402.001047410735,4848032.09656132,9696064.19312264,11561234.047726914,1227.6914189156844,3638.557377196982,0,82,100,,2.47025728225708,2.955925703048706,2.9961657524108887,4200,0.08101573778154732
43,404.0663274905566,4848651.790680312,9697303.581360623,11580721.391205551,1230.711105698569,3709.7218859779514,0,80,100,-4.275516510009766,2.4615015983581543,2.9143121242523193,2.891052722930908,4300,0.08061065909263958
44,402.29320187098125,4861147.3857322745,9722294.771464549,11560817.212606557,1240.0380164833807,3640.5195276774716,0,83,100,,2.272752285003662,3.223438262939453,3.177889347076416,4400,0.08020760579717638
45,403.62711112853424,4874585.231383427,9749170.462766854,11544288.900530823,1248.0944096376768,3587.790036036581,0,83,100,-4.196321487426758,2.1201443672180176,3.146568536758423,3.0658960342407227,4500,0.0798065677681905
46,405.1612913654835,4879961.04280116,9759922.08560232,11532720.65796378,1253.723916278907,3533.862799346807,0,82,100,,2.0829460620880127,3.1916890144348145,3.109741687774658,4600,0.07940753492934956
47,404.3207223084636,4871506.992001268,9743013.984002536,11556776.693668801,1248.230829618121,3636.9959176080715,0,82,100,-4.29014778137207,2.1251773834228516,3.247281551361084,3.1538102626800537,4700,0.07901049725470281
48,401.6742310178031,4875059.336036158,9750118.672072316,11544788.82693862,1254.2863740599664,3606.021214103771,0,85,100,,1.9303550720214844,3.3180952072143555,3.256378650665283,4800,0.0786154447684293
49,401.3566179197877,4882000.250908935,9764000.50181787,11533444.5933127,1258.9542345619398,3533.2005380058777,0,86,100,-4.50309944152832,2.073647975921631,3.197035312652588,3.152811050415039,4900,0.07822236754458715
50,402.5180416654176,4883560.231381503,9767120.462763006,11548208.761293108,1263.7542127198947,3632.600526400704,0,85,100,,1.6629326343536377,3.379310131072998,3.3802335262298584,5000,0.07783125570686422
51,404.0674146484525,4879023.066816944,9758046.133633887,11538552.560664678,1256.1261371239366,3566.3195929739736,0,83,100,-4.300907135009766,1.957607388496399,3.233428955078125,3.2549705505371094,5100,0.0774420994283299
52,399.81388221881474,4896489.771179003,9792979.542358005,11538209.018642936,1272.4803911851882,3626.0599474667724,0,89,100,,1.9700202941894531,3.285579204559326,3.318737030029297,5200,0.07705488893118825
53,402.6687944044499,4895113.5243642,9790227.0487284,11542961.41793894,1272.7021306705124,3643.2825975424307,0,86,100,-4.3625946044921875,2.1286237239837646,3.087796449661255,3.107597827911377,5300,0.07666961448653231
54,399.5893636284528,4884361.204055757,9768722.408111515,11524757.490124412,1270.813036830134,3556.9297018430675,0,88,100,,1.7536120414733887,3.389500141143799,3.389777183532715,5400,0.07628626641409965
55,400.004340235956,4898702.907224711,9797405.814449422,11517908.364238026,1276.0659639263372,3515.9579648028657,0,89,100,-4.2340779304504395,2.026181221008301,3.381305694580078,3.3401834964752197,5500,0.07590483508202915
56,401.1082554760497,4899529.853503443,9799059.707006887,11535852.917285599,1277.4262068738603,3578.387787060305,0,88,100,,1.4478790760040283,3.38565993309021,3.340804100036621,5600,0.075525310906619
57,400.49196894779146,4893486.66750449,9786973.33500898,11518816.400892548,1273.5843318877708,3504.25271189118,0,88,100,-4.363865852355957,1.706693172454834,3.3207128047943115,3.2689385414123535,5700,0.07514768435208591
58,402.35036265140735,4881916.199949684,9763832.399899367,11541547.565875454,1266.7124016499456,3592.119310279129,0,85,100,,2.2208657264709473,3.12481427192688,3.0475680828094482,5800,0.07477194593032548
